taxon_id	otu_id	domain	phylum	class	order	family	genus	species	treatment_1	treatment_2	log2_median_ratio	median_diff	mean_diff	wilcox_p_value
aoy	80869	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax citrulli	COVID_19	Community_acquired_pneumonia	-1.26621650260004	-0.411105889910505	-0.376647235918961	3.40114085342687e-05
aoy	80869	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax citrulli	COVID_19	Healthy	1.03749788177303	0.15002265444886	0.0655264234968961	0.205849246236506
aoy	80869	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax citrulli	Community_acquired_pneumonia	Healthy	2.30371438437307	0.561128544359365	0.442173659415857	3.05823289992065e-06
acr	82985	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Budviciaceae	Pragia	Pragia fontium	COVID_19	Community_acquired_pneumonia	-1.49193536609821	-3.28586426312578	-2.6869890007836	3.10511669819344e-05
acr	82985	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Budviciaceae	Pragia	Pragia fontium	COVID_19	Healthy	-0.349845646830521	-0.497457167433248	-0.216040515175317	0.610622244110701
acr	82985	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Budviciaceae	Pragia	Pragia fontium	Community_acquired_pneumonia	Healthy	1.14208971926769	2.78840709569253	2.47094848560829	0.000110838861898449
aii	82996	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia plymuthica	COVID_19	Community_acquired_pneumonia	-1.81915285389858	-0.479244482486956	-0.396439910358675	1.92369630506974e-05
aii	82996	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia plymuthica	COVID_19	Healthy	0.0783995214250907	0.0100240925341675	-0.0219801520497857	0.97111497128782
aii	82996	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia plymuthica	Community_acquired_pneumonia	Healthy	1.89755237532367	0.489268575021123	0.374459758308889	0.00013877108378104
ago	83333	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	COVID_19	Community_acquired_pneumonia	-1.40041802555944	-1.82963357176156	-1.59890505583004	0.000101163529837673
ago	83333	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	COVID_19	Healthy	-0.225743549462925	-0.188990484978709	0.0705467027099336	1
ago	83333	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Community_acquired_pneumonia	Healthy	1.17467447609651	1.64064308678285	1.66945175853997	6.19515544815162e-05
aay	83406	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	gamma proteobacterium HdN1	COVID_19	Community_acquired_pneumonia	-1.19665530424316	-5.28740674990768	-4.95654066498901	1.14933130343125e-06
aay	83406	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	gamma proteobacterium HdN1	COVID_19	Healthy	-0.474392276587994	-1.59321903411984	-1.29739829748947	0.128264695778922
aay	83406	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	gamma proteobacterium HdN1	Community_acquired_pneumonia	Healthy	0.722263027655169	3.69418771578785	3.65914236749954	0.000589260468533155
aay	83771	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinivibrio	Succinivibrio dextrinosolvens	COVID_19	Community_acquired_pneumonia	-1.19665530424316	-5.28740674990768	-4.95654066498901	1.14933130343125e-06
aay	83771	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinivibrio	Succinivibrio dextrinosolvens	COVID_19	Healthy	-0.474392276587994	-1.59321903411984	-1.29739829748947	0.128264695778922
aay	83771	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinivibrio	Succinivibrio dextrinosolvens	Community_acquired_pneumonia	Healthy	0.722263027655169	3.69418771578785	3.65914236749954	0.000589260468533155
aae	84567	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	NA	COVID_19	Community_acquired_pneumonia	-0.630015794120536	-1.02200745746392	-0.880984298908306	0.021088235367176
aae	84567	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	NA	COVID_19	Healthy	-0.717182077273024	-1.20190220397563	-1.56410539236136	0.0954947398003835
aae	84567	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	NA	Community_acquired_pneumonia	Healthy	-0.0871662831524875	-0.179894746511711	-0.683121093453055	0.849914893546676
abe	85009	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	NA	NA	NA	COVID_19	Community_acquired_pneumonia	-0.682331788986202	-1.46609726878827	-1.33437441310006	0.000625908067800577
abe	85009	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	NA	NA	NA	COVID_19	Healthy	0.274339631356836	0.419832666654792	0.216729677988286	0.417253350619813
abe	85009	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	NA	NA	NA	Community_acquired_pneumonia	Healthy	0.956671420343038	1.88592993544306	1.55110409108835	0.000411183270567139
abe	85015	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	NA	NA	COVID_19	Community_acquired_pneumonia	-0.682331788986202	-1.46609726878827	-1.33437441310006	0.000625908067800577
abe	85015	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	NA	NA	COVID_19	Healthy	0.274339631356836	0.419832666654792	0.216729677988286	0.417253350619813
abe	85015	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	NA	NA	Community_acquired_pneumonia	Healthy	0.956671420343038	1.88592993544306	1.55110409108835	0.000411183270567139
add	85021	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	NA	NA	COVID_19	Community_acquired_pneumonia	-0.53546072104146	-0.379562030695524	-0.478211491544432	0.000367555889835569
add	85021	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	NA	NA	COVID_19	Healthy	0.566138910270384	0.274134684210871	0.180148192485286	0.0403909732277884
add	85021	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	NA	NA	Community_acquired_pneumonia	Healthy	1.10159963131184	0.653696714906395	0.658359684029717	3.37277584875936e-05
aea	89966	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	NA	COVID_19	Community_acquired_pneumonia	-0.546109315262437	-0.185901960782861	-0.264988452655386	0.00581227101184993
aea	89966	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	NA	COVID_19	Healthy	-0.363969943410747	-0.115935525742854	-0.233202790177003	0.0624290354168442
aea	89966	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	NA	Community_acquired_pneumonia	Healthy	0.18213937185169	0.0699664350400071	0.0317856624783831	0.512844659211561
anj	90370	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	COVID_19	Community_acquired_pneumonia	-1.62104324052243	-0.564726891540555	-0.457491262770726	2.38644885159613e-05
anj	90370	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	COVID_19	Healthy	0.206729882919521	0.0363162384367202	0.0453105190720553	0.447010474881113
anj	90370	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	Community_acquired_pneumonia	Healthy	1.82777312344195	0.601043129977275	0.502801781842782	6.25376366464209e-06
anj	90371	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	COVID_19	Community_acquired_pneumonia	-1.62104324052243	-0.564726891540555	-0.457491262770726	2.38644885159613e-05
anj	90371	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	COVID_19	Healthy	0.206729882919521	0.0363162384367202	0.0453105190720553	0.447010474881113
anj	90371	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	Community_acquired_pneumonia	Healthy	1.82777312344195	0.601043129977275	0.502801781842782	6.25376366464209e-06
ahd	90964	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	NA	NA	COVID_19	Community_acquired_pneumonia	-0.578373979000456	-0.160834985903676	-0.144335521026804	0.00707582972217701
ahd	90964	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	NA	NA	COVID_19	Healthy	-0.272187673196454	-0.0677164358619096	-0.0519124790019926	0.868086691600969
ahd	90964	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	NA	NA	Community_acquired_pneumonia	Healthy	0.306186305804003	0.0931185500417659	0.0924230420248111	0.170509773224954
aoz	93064	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas koreensis	COVID_19	Community_acquired_pneumonia	-1.1448811415996	-0.37718827574156	-0.382041593758918	0.000117335797841384
aoz	93064	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas koreensis	COVID_19	Healthy	0.364097272849304	0.0694555056333902	0.00832251396465422	0.723435973579319
aoz	93064	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas koreensis	Community_acquired_pneumonia	Healthy	1.5089784144489	0.44664378137495	0.390364107723572	0.000269402629405839
ads	93973	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella japonica	COVID_19	Community_acquired_pneumonia	-1.09444261838894	-0.234893257671711	-0.2576847235908	1.20239682784542e-06
ads	93973	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella japonica	COVID_19	Healthy	0.0476291152622965	0.00671902937289051	-0.0986746645291723	0.175971993708538
ads	93973	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella japonica	Community_acquired_pneumonia	Healthy	1.14207173365123	0.241612287044602	0.159010059061627	0.0058098131826982
amo	95485	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia stabilis	COVID_19	Community_acquired_pneumonia	-1.99166104798991	-0.767658566604909	-0.645582048360177	2.13496616702323e-07
amo	95485	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia stabilis	COVID_19	Healthy	-0.353914850399241	-0.0716934190675291	-0.136180254113772	0.0896713692069622
amo	95485	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia stabilis	Community_acquired_pneumonia	Healthy	1.63774619759067	0.69596514753738	0.509401794246404	4.13127477760882e-06
amp	96901	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas synxantha	COVID_19	Community_acquired_pneumonia	-1.10278155574861	-0.472530973455867	-0.437328346770949	0.00196199570205022
amp	96901	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas synxantha	COVID_19	Healthy	-0.536128042633983	-0.185307694506129	-0.213970651487591	0.113787508960729
amp	96901	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas synxantha	Community_acquired_pneumonia	Healthy	0.566653513114631	0.287223278949738	0.223357695283358	0.114953957110954
ace	96942	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Vitreoscilla	Vitreoscilla sp. C1	COVID_19	Community_acquired_pneumonia	-0.991449365852866	-0.228370496773556	-0.206527870722153	0.00230731058915883
ace	96942	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Vitreoscilla	Vitreoscilla sp. C1	COVID_19	Healthy	0.27781355883025	0.0404797606020163	-0.111994760553221	0.959676449897836
ace	96942	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Vitreoscilla	Vitreoscilla sp. C1	Community_acquired_pneumonia	Healthy	1.26926292468312	0.268850257375573	0.0945331101689312	0.0794332286314382
apy	106649	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter guillouiae	COVID_19	Community_acquired_pneumonia	-0.949653525911061	-0.322175437311257	-0.397620421498653	6.88334814834315e-05
apy	106649	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter guillouiae	COVID_19	Healthy	-0.656930933800418	-0.199489840757701	-0.240269795787155	0.0297414313468402
apy	106649	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter guillouiae	Community_acquired_pneumonia	Healthy	0.292722592110643	0.122685596553556	0.157350625711498	0.103299316870372
apy	106654	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter nosocomialis	COVID_19	Community_acquired_pneumonia	-0.949653525911061	-0.322175437311257	-0.397620421498653	6.88334814834315e-05
apy	106654	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter nosocomialis	COVID_19	Healthy	-0.656930933800418	-0.199489840757701	-0.240269795787155	0.0297414313468402
apy	106654	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter nosocomialis	Community_acquired_pneumonia	Healthy	0.292722592110643	0.122685596553556	0.157350625711498	0.103299316870372
apy	108980	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter ursingii	COVID_19	Community_acquired_pneumonia	-0.949653525911061	-0.322175437311257	-0.397620421498653	6.88334814834315e-05
apy	108980	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter ursingii	COVID_19	Healthy	-0.656930933800418	-0.199489840757701	-0.240269795787155	0.0297414313468402
apy	108980	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter ursingii	Community_acquired_pneumonia	Healthy	0.292722592110643	0.122685596553556	0.157350625711498	0.103299316870372
apy	108981	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter schindleri	COVID_19	Community_acquired_pneumonia	-0.949653525911061	-0.322175437311257	-0.397620421498653	6.88334814834315e-05
apy	108981	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter schindleri	COVID_19	Healthy	-0.656930933800418	-0.199489840757701	-0.240269795787155	0.0297414313468402
apy	108981	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter schindleri	Community_acquired_pneumonia	Healthy	0.292722592110643	0.122685596553556	0.157350625711498	0.103299316870372
ahh	109790	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus jensenii	COVID_19	Community_acquired_pneumonia	-0.34401950208234	-0.0710631683864377	-0.0311823048919981	0.601096508009368
ahh	109790	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus jensenii	COVID_19	Healthy	0.888817237188948	0.121375714855146	0.106778886346138	0.0244954286990364
ahh	109790	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus jensenii	Community_acquired_pneumonia	Healthy	1.23283673927129	0.192438883241584	0.137961191238136	0.00364133463523544
anj	115981	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	COVID_19	Community_acquired_pneumonia	-1.62104324052243	-0.564726891540555	-0.457491262770726	2.38644885159613e-05
anj	115981	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	COVID_19	Healthy	0.206729882919521	0.0363162384367202	0.0453105190720553	0.447010474881113
anj	115981	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	Community_acquired_pneumonia	Healthy	1.82777312344195	0.601043129977275	0.502801781842782	6.25376366464209e-06
ahg	129337	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	NA	COVID_19	Community_acquired_pneumonia	-0.887938300855839	-0.237027680580035	-0.340417005587677	7.83687597767544e-05
ahg	129337	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	NA	COVID_19	Healthy	-0.508847882741506	-0.117858536706305	-0.252504558940902	0.028556770115635
ahg	129337	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	NA	Community_acquired_pneumonia	Healthy	0.379090418114333	0.119169143873731	0.0879124466467747	0.238134808305066
aay	135614	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	NA	NA	NA	COVID_19	Community_acquired_pneumonia	-1.19665530424316	-5.28740674990768	-4.95654066498901	1.14933130343125e-06
aay	135614	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	NA	NA	NA	COVID_19	Healthy	-0.474392276587994	-1.59321903411984	-1.29739829748947	0.128264695778922
aay	135614	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	NA	NA	NA	Community_acquired_pneumonia	Healthy	0.722263027655169	3.69418771578785	3.65914236749954	0.000589260468533155
ads	135622	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	NA	NA	NA	COVID_19	Community_acquired_pneumonia	-1.09444261838894	-0.234893257671711	-0.2576847235908	1.20239682784542e-06
ads	135622	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	NA	NA	NA	COVID_19	Healthy	0.0476291152622965	0.00671902937289051	-0.0986746645291723	0.175971993708538
ads	135622	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	NA	NA	NA	Community_acquired_pneumonia	Healthy	1.14207173365123	0.241612287044602	0.159010059061627	0.0058098131826982
abf	135727	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Candidatus Phytoplasma ziziphi	COVID_19	Community_acquired_pneumonia	-0.710329731579511	-0.179893701982376	-0.187008737121574	0.00641283095667871
abf	135727	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Candidatus Phytoplasma ziziphi	COVID_19	Healthy	-1.10986094298217	-0.327520898422451	-0.367689445695795	0.0924609588014262
abf	135727	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Candidatus Phytoplasma ziziphi	Community_acquired_pneumonia	Healthy	-0.399531211402654	-0.147627196440075	-0.180680708574221	0.524024994285277
aii	138074	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia symbiotica	COVID_19	Community_acquired_pneumonia	-1.81915285389858	-0.479244482486956	-0.396439910358675	1.92369630506974e-05
aii	138074	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia symbiotica	COVID_19	Healthy	0.0783995214250907	0.0100240925341675	-0.0219801520497857	0.97111497128782
