domain	phylum	class	order	family	genus	species	treatment_1	treatment_2	log2_median_ratio	median_diff	mean_diff	wilcox_p_value
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium zhanjiangense	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Brucella melitensis	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	Candidatus Hodgkinia	Candidatus Hodgkinia cicadicola	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Liberibacter	Candidatus Liberibacter africanus	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Liberibacter	Candidatus Liberibacter solanacearum	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium nitrativorans	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Labrys	Labrys neptuniae	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Lentilitoribacter	Lentilitoribacter sp. Alg239-R112	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Lichenihabitantaceae	Lichenihabitans	Lichenihabitans psoromatis	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Martelella	Martelella sp. AD-3	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium amorphae	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium loti	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium soli	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M1B.F.Ca.ET.045.04.1.1	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M4B.F.Ca.ET.058.02.1.1	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium brachiatum	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium currus	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium durans	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium nodulans	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium phyllosphaerae	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium sp. 17Sr1-1	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium sp. 17Sr1-43	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium sp. 4-46	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium sp. AMS5	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium sp. DM1	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium sp. WL1	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylorubrum	Methylorubrum extorquens	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylorubrum	Methylorubrum extorquens	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylorubrum	Methylorubrum populi	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Microvirga sp. HR1	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	NA	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	NA	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	NA	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	NA	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Ochrobactrum	NA	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	NA	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Nitrobacter	NA	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	NA	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	NA	NA	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	NA	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	NA	NA	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	NA	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	NA	NA	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	NA	NA	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	NA	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylorubrum	NA	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Tardiphaga	NA	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	NA	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	NA	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Neorhizobium	Neorhizobium galegae	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Nitrobacter	Nitrobacter hamburgensis	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	Nordella	Nordella sp. HKS 07	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Ochrobactrum	Ochrobactrum anthropi	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Ochrobactrum	Ochrobactrum anthropi	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Oligotropha	Oligotropha carboxidovorans	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Phyllobacterium	Phyllobacterium zundukense	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Pseudolabrys taiwanensis	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium sp. NXC24	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium tropici	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Rhodomicrobium	Rhodomicrobium vannielii	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Rhodoplanes	Rhodoplanes sp. Z2-YC6860	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas	Rhodopseudomonas palustris	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas	Rhodopseudomonas palustris	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas	Rhodopseudomonas palustris	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium medicae	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium sp. RAC02	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Starkeya	Starkeya novella	COVID_19	Healthy	-5.12940584	-0.416377059	-0.335588726	1.07E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter persici	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	NA	alpha proteobacterium HIMB5	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	Azospirillum lipoferum	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	Azospirillum thiophilum	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Blastomonas	Blastomonas fulva	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Bombella	Bombella sp. KACC 21507	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas diminuta	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	Candidatus Pelagibacter sp. FZCC0015	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. FWC26	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter vibrioides	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter	Celeribacter manganoxidans	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter	Erythrobacter flavus	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Hypericibacter	Hypericibacter terrae	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Komagataeibacter	Komagataeibacter xylinus	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Labrenzia	Labrenzia sp. VG12	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Leisingera	Leisingera aquaemixtae	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	NA	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	NA	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	NA	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	NA	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	NA	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	NA	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	NA	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	NA	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	NA	NA	NA	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	NA	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Komagataeibacter	NA	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	NA	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Labrenzia	NA	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Porphyrobacter	NA	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Niveispirillum	Niveispirillum cyanobacteriorum	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium pentaromativorans	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium resinovorum	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. PP1Y	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Oceanicola	Oceanicola sp. D3	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Orientia	Orientia tsutsugamushi	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus aminovorans	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus kondratievae	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus liaowanqingii	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus sp. Arc7-R13	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Phaeobacter	Phaeobacter gallaeciensis	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Phaeobacter	Phaeobacter inhibens	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Porphyrobacter	Porphyrobacter sp. YT40	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter	Pseudorhodobacter sp. S12M18	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter sphaeroides	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Rhodospirillum	Rhodospirillum rubrum	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia amblyommatis	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	Ruegeria pomeroyi	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium baderi	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium cloacae	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. EP60837	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. PAMC28499	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. YG1	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas ginsengisoli An et al. 2013	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas hengshuiensis	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas insulae	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. AAP5	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. C33	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. C8-2	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. Cra20	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. FARSPH	COVID_19	Healthy	-4.382880173	-0.45870186	-0.376650628	1.69E-08
