GO_term	namespace	depth	name
GO:0032194	biological_process	7	ubiquinone_biosynthetic_process_via_34-dihydroxy-5-polyprenylbenzoate
GO:1900386	biological_process	7	positive_regulation_of_flavonol_biosynthetic_process
GO:1904692	biological_process	7	positive_regulation_of_type_B_pancreatic_cell_proliferation
GO:0005169	molecular_function	7	neurotrophin_TRKB_receptor_binding
GO:0042666	biological_process	8	negative_regulation_of_ectodermal_cell_fate_specification
GO:0047829	molecular_function	5	D-nopaline_dehydrogenase_activity
GO:0015046	molecular_function	6	rubredoxin-NADP_reductase_activity
GO:0046275	biological_process	4	flavonoid_catabolic_process
GO:0050180	molecular_function	5	phloretin_hydrolase_activity
GO:0052912	molecular_function	9	23S_rRNA_(guanine(748)-N(1))-methyltransferase_activity
GO:2000488	biological_process	10	positive_regulation_of_brassinosteroid_biosynthetic_process
GO:0046164	biological_process	5	alcohol_catabolic_process
GO:0060658	biological_process	3	nipple_morphogenesis
GO:0080187	biological_process	4	floral_organ_senescence
GO:0015021	molecular_function	5	heparin-sulfate_lyase_activity
GO:0001070	molecular_function	2	RNA-binding_transcription_regulator_activity
GO:0090628	biological_process	4	plant_epidermal_cell_fate_specification
GO:0045923	biological_process	7	positive_regulation_of_fatty_acid_metabolic_process
GO:2000534	biological_process	7	positive_regulation_of_renal_albumin_absorption
GO:0033034	biological_process	8	positive_regulation_of_myeloid_cell_apoptotic_process
GO:2000590	biological_process	8	negative_regulation_of_metanephric_mesenchymal_cell_migration
GO:2000478	biological_process	9	positive_regulation_of_metanephric_glomerular_visceral_epithelial_cell_development
GO:0055057	biological_process	4	neuroblast_division
GO:1903237	biological_process	10	negative_regulation_of_leukocyte_tethering_or_rolling
GO:1990400	molecular_function	7	mitochondrial_ribosomal_large_subunit_rRNA_binding
GO:0016099	biological_process	8	monoterpenoid_biosynthetic_process
GO:0007504	biological_process	5	larval_fat_body_development
GO:0048074	biological_process	5	negative_regulation_of_eye_pigmentation
GO:0060220	biological_process	7	camera-type_eye_photoreceptor_cell_fate_commitment
GO:0030704	biological_process	7	vitelline_membrane_formation
GO:0043173	biological_process	9	nucleotide_salvage
GO:1901917	biological_process	8	regulation_of_exoribonuclease_activity
GO:0055050	biological_process	11	astral_spindle_assembly_involved_in_male_meiosis
GO:0004940	molecular_function	8	beta1-adrenergic_receptor_activity
GO:0007560	biological_process	6	imaginal_disc_morphogenesis
GO:0070511	biological_process	11	negative_regulation_of_histone_H4-K20_methylation
GO:0045434	biological_process	8	negative_regulation_of_female_receptivity_post-mating
GO:1990516	biological_process	10	ribonucleotide_excision_repair
GO:0010643	biological_process	3	cell_communication_by_chemical_coupling
GO:0098744	molecular_function	5	1-phosphatidylinositol_4-kinase_activator_activity
GO:0003142	biological_process	3	cardiogenic_plate_morphogenesis
GO:2000043	biological_process	7	regulation_of_cardiac_cell_fate_specification
GO:0060807	biological_process	13	regulation_of_transcription_from_RNA_polymerase_II_promoter_involved_in_definitive_endodermal_cell_fate_specification
GO:1900994	biological_process	9	(-)-secologanin_biosynthetic_process
GO:0043042	biological_process	9	amino_acid_adenylylation_by_nonribosomal_peptide_synthase
GO:0042726	biological_process	4	flavin-containing_compound_metabolic_process
GO:0047884	molecular_function	7	FAD_diphosphatase_activity
GO:0047883	molecular_function	5	ethanolamine_oxidase_activity
GO:0072028	biological_process	3	nephron_morphogenesis
GO:0090189	biological_process	7	regulation_of_branching_involved_in_ureteric_bud_morphogenesis
GO:0050558	molecular_function	5	maltose_epimerase_activity
GO:0097647	biological_process	7	amylin_receptor_signaling_pathway
GO:0033707	molecular_function	5	3-deamino-3-oxonicotianamine_reductase_activity
GO:0051067	biological_process	5	dihydropteridine_metabolic_process
GO:0004153	molecular_function	4	dihydropterin_deaminase_activity
GO:0038047	molecular_function	7	morphine_receptor_activity
GO:0008316	molecular_function	2	structural_constituent_of_vitelline_membrane
GO:0072198	biological_process	4	mesenchymal_cell_proliferation_involved_in_ureter_development
GO:0060503	biological_process	5	bud_dilation_involved_in_lung_branching
GO:0048392	biological_process	5	intermediate_mesodermal_cell_differentiation
GO:2001012	biological_process	5	mesenchymal_cell_differentiation_involved_in_renal_system_development
GO:0072192	biological_process	5	ureter_epithelial_cell_differentiation
GO:0090194	biological_process	7	negative_regulation_of_glomerulus_development
GO:0072200	biological_process	7	negative_regulation_of_mesenchymal_cell_proliferation_involved_in_ureter_development
GO:0061155	biological_process	7	pulmonary_artery_endothelial_tube_morphogenesis
GO:2000137	biological_process	8	negative_regulation_of_cell_proliferation_involved_in_heart_morphogenesis
GO:2000007	biological_process	8	negative_regulation_of_metanephric_comma-shaped_body_morphogenesis
GO:2000005	biological_process	8	negative_regulation_of_metanephric_S-shaped_body_morphogenesis
GO:0072101	biological_process	9	specification_of_ureteric_bud_anterior_posterior_symmetry_by_BMP_signaling_pathway
GO:1901964	biological_process	9	positive_regulation_of_cell_proliferation_involved_in_outflow_tract_morphogenesis
GO:0071893	biological_process	9	BMP_signaling_pathway_involved_in_nephric_duct_formation
GO:0061151	biological_process	9	BMP_signaling_pathway_involved_in_renal_system_segmentation
GO:0061149	biological_process	9	BMP_signaling_pathway_involved_in_ureter_morphogenesis
GO:0072097	biological_process	10	negative_regulation_of_branch_elongation_involved_in_ureteric_bud_branching_by_BMP_signaling_pathway
GO:0055020	biological_process	10	positive_regulation_of_cardiac_muscle_fiber_development
GO:0090433	molecular_function	7	palmitoyl-CoA_ligase_activity
GO:0004971	molecular_function	11	AMPA_glutamate_receptor_activity
GO:0070921	biological_process	9	regulation_of_production_of_siRNA_involved_in_chromatin_silencing_by_small_RNA
GO:2000724	biological_process	9	positive_regulation_of_cardiac_vascular_smooth_muscle_cell_differentiation
GO:0019448	biological_process	11	L-cysteine_catabolic_process
GO:0097030	molecular_function	4	CENP-A_containing_nucleosome_binding
GO:0036217	molecular_function	7	dGTP_diphosphatase_activity
GO:0004509	molecular_function	5	steroid_21-monooxygenase_activity
GO:0042481	biological_process	6	regulation_of_odontogenesis
GO:0035054	biological_process	5	embryonic_heart_tube_anterior_posterior_pattern_specification
GO:1902364	biological_process	7	negative_regulation_of_protein_localization_to_spindle_pole_body
GO:0050318	molecular_function	5	tannase_activity
GO:0003278	biological_process	7	apoptotic_process_involved_in_heart_morphogenesis
GO:0019786	molecular_function	7	Atg8-specific_protease_activity
GO:1904821	biological_process	7	chloroplast_disassembly
GO:0047073	molecular_function	5	24-dihydroxyacetophenone_dioxygenase_activity
GO:0039671	biological_process	10	evasion_by_virus_of_host_natural_killer_cell_activity
GO:0004979	molecular_function	7	beta-endorphin_receptor_activity
GO:0061682	biological_process	5	seminal_vesicle_morphogenesis
GO:0016019	molecular_function	4	peptidoglycan_immune_receptor_activity
GO:1903014	biological_process	6	cellular_response_to_differentiation-inducing_factor_1
GO:0009710	biological_process	6	tropane_alkaloid_biosynthetic_process
GO:1902382	biological_process	10	11-oxo-beta-amyrin_catabolic_process
GO:1902386	biological_process	10	glycyrrhetinate_biosynthetic_process
GO:0120014	molecular_function	4	phospholipid_transfer_activity
GO:0019010	molecular_function	6	farnesoic_acid_O-methyltransferase_activity
GO:0015089	molecular_function	9	high-affinity_copper_ion_transmembrane_transporter_activity
GO:0072138	biological_process	5	mesenchymal_cell_proliferation_involved_in_ureteric_bud_development
GO:1903648	biological_process	8	positive_regulation_of_chlorophyll_catabolic_process
GO:0003721	molecular_function	7	telomerase_RNA_reverse_transcriptase_activity
GO:0031773	molecular_function	6	kisspeptin_receptor_binding
GO:0006053	biological_process	7	N-acetylmannosamine_catabolic_process
GO:0036384	molecular_function	7	cytidine_diphosphatase_activity
GO:1903730	biological_process	9	regulation_of_phosphatidate_phosphatase_activity
GO:0015518	molecular_function	10	arabinose:proton_symporter_activity
GO:0015535	molecular_function	11	fucose:proton_symporter_activity
GO:0015517	molecular_function	11	galactose:proton_symporter_activity
GO:0051552	biological_process	4	flavone_metabolic_process
GO:0008566	molecular_function	7	mitochondrial_protein-transporting_ATPase_activity
GO:0031286	biological_process	8	negative_regulation_of_sorocarp_stalk_cell_differentiation
GO:1904964	biological_process	8	positive_regulation_of_phytol_biosynthetic_process
GO:0071584	biological_process	10	negative_regulation_of_zinc_ion_transmembrane_import
GO:0039501	biological_process	12	suppression_by_virus_of_host_type_I_interferon_production
GO:2001055	biological_process	8	positive_regulation_of_mesenchymal_cell_apoptotic_process
GO:0018668	molecular_function	5	3-hydroxybenzoate_4-monooxygenase_activity
GO:0042431	biological_process	5	indole_metabolic_process
GO:1901128	biological_process	7	gentamycin_metabolic_process
GO:2000187	biological_process	10	positive_regulation_of_phosphate_transmembrane_transport
GO:0086052	biological_process	9	membrane_repolarization_during_SA_node_cell_action_potential
GO:0086050	biological_process	9	membrane_repolarization_during_bundle_of_His_cell_action_potential
GO:0086087	molecular_function	11	voltage-gated_potassium_channel_activity_involved_in_bundle_of_His_cell_action_potential_repolarization
GO:0086090	molecular_function	11	voltage-gated_potassium_channel_activity_involved_in_SA_node_cell_action_potential_repolarization
GO:1903790	biological_process	9	guanine_nucleotide_transmembrane_transport
GO:0001409	molecular_function	6	guanine_nucleotide_transmembrane_transporter_activity
GO:0019161	molecular_function	5	diamine_transaminase_activity
GO:0052696	biological_process	10	flavonoid_glucuronidation
GO:0071633	molecular_function	6	dihydroceramidase_activity
GO:0080003	biological_process	9	thalianol_metabolic_process
GO:0050241	molecular_function	5	pyrroline-2-carboxylate_reductase_activity
GO:0047831	molecular_function	5	D-ornithine_45-aminomutase_activity
GO:1905604	biological_process	7	negative_regulation_of_blood-brain_barrier_permeability
GO:0061855	biological_process	8	negative_regulation_of_neuroblast_migration
GO:1900721	biological_process	9	positive_regulation_of_uterine_smooth_muscle_relaxation
GO:0006035	biological_process	8	cuticle_chitin_biosynthetic_process
GO:0007468	biological_process	6	regulation_of_rhodopsin_gene_expression
GO:0003130	biological_process	9	BMP_signaling_pathway_involved_in_heart_induction
GO:0060128	biological_process	4	corticotropin_hormone_secreting_cell_differentiation
GO:0060129	biological_process	8	thyroid-stimulating_hormone-secreting_cell_differentiation
GO:0033872	molecular_function	6	[heparan_sulfate]-glucosamine_3-sulfotransferase_3_activity
GO:0070367	biological_process	7	negative_regulation_of_hepatocyte_differentiation
GO:2000225	biological_process	9	negative_regulation_of_testosterone_biosynthetic_process
GO:0046444	biological_process	9	FMN_metabolic_process
GO:0010721	biological_process	6	negative_regulation_of_cell_development
GO:0009445	biological_process	8	putrescine_metabolic_process
GO:0033966	molecular_function	5	N-substituted_formamide_deformylase_activity
GO:0080175	biological_process	7	phragmoplast_microtubule_organization
GO:0099542	biological_process	7	trans-synaptic_signaling_by_endocannabinoid
GO:0021858	biological_process	6	GABAergic_neuron_differentiation_in_basal_ganglia
GO:2000982	biological_process	10	positive_regulation_of_inner_ear_receptor_cell_differentiation
GO:0045609	biological_process	11	positive_regulation_of_inner_ear_auditory_receptor_cell_differentiation
GO:0047104	molecular_function	5	hexadecanal_dehydrogenase_(acylating)_activity
GO:0039525	biological_process	8	modulation_by_virus_of_host_chromatin_organization
GO:0048446	biological_process	6	petal_morphogenesis
GO:0030725	biological_process	6	germline_ring_canal_formation
GO:0090138	biological_process	8	regulation_of_actin_cytoskeleton_organization_by_cell-cell_adhesion
GO:1901965	biological_process	5	endoplasmic_reticulum_to_chloroplast_transport
GO:0097168	biological_process	4	mesenchymal_stem_cell_proliferation
GO:0035154	biological_process	5	terminal_cell_fate_specification_open_tracheal_system
GO:0007633	biological_process	6	pattern_orientation
GO:0090275	biological_process	10	negative_regulation_of_somatostatin_secretion
GO:0042179	biological_process	3	nicotine_biosynthetic_process
GO:0050898	biological_process	4	nitrile_metabolic_process
GO:0035018	biological_process	5	adult_chitin-based_cuticle_pattern_formation
GO:0042815	biological_process	5	bipolar_cell_growth
GO:0038005	biological_process	9	epidermal_growth_factor_receptor_ligand_maturation
GO:2000041	biological_process	10	negative_regulation_of_planar_cell_polarity_pathway_involved_in_axis_elongation
GO:0102105	molecular_function	5	demethoxycurcumin_synthase_activity_from_feruloylacetyl-CoA
GO:0102103	molecular_function	5	demethoxycurcumin_synthase
GO:0018674	molecular_function	6	(S)-limonene_3-monooxygenase_activity
GO:1905519	biological_process	9	negative_regulation_of_presynaptic_active_zone_assembly
GO:0004779	molecular_function	6	sulfate_adenylyltransferase_activity
GO:0071968	molecular_function	5	lipid_A-core_heptosyltransferase_activity
GO:0003234	biological_process	4	bulbus_arteriosus_formation
GO:0033975	molecular_function	5	(R)-2-haloacid_dehalogenase_activity
GO:0016534	molecular_function	7	cyclin-dependent_protein_serine_threonine_kinase_activator_activity
GO:0090317	biological_process	8	negative_regulation_of_intracellular_protein_transport
GO:0061388	biological_process	6	regulation_of_rate_of_cell_growth
GO:0019276	biological_process	7	UDP-N-acetylgalactosamine_metabolic_process
GO:0043765	molecular_function	7	T_G_mismatch-specific_endonuclease_activity
GO:0043899	molecular_function	5	phosphoserine:homoserine_phosphotransferase_activity
GO:0009608	biological_process	5	response_to_symbiont
GO:0038041	biological_process	8	cross-receptor_inhibition_within_G_protein-coupled_receptor_heterodimer
