"OTU"	"Control_Healthy"	"Control_Sick"	"COVID19"
"881"	"DNA replication origin binding"	12.1875	17.6885245901639	187.975609756098
"882"	"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity"	761.0625	4950.06557377049	2371.9756097561
"883"	"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) inhibitor activity"	0.71875	4.32786885245902	13.9512195121951
"884"	"DNA translocase activity"	0.59375	2.86885245901639	44.5609756097561
"885"	"DNA/RNA helicase activity"	2.15625	9.16393442622951	315.682926829268
"886"	"DNA/RNA hybrid annealing activity"	0.1875	0	295.121951219512
"887"	"dodecanoyl-[acyl-carrier-protein] hydrolase activity"	0.0625	0.114754098360656	1.07317073170732
"888"	"dodecenoyl-CoA delta-isomerase activity"	0.8125	11.6229508196721	43.9024390243902
"889"	"dolichyl-phosphate-mannose-protein mannosyltransferase activity"	0.0625	16.2131147540984	72.1219512195122
"890"	"dolichyl-phosphate beta-D-mannosyltransferase activity"	2.9375	3.13114754098361	164.682926829268
"891"	"double-stranded DNA 5-3 exodeoxyribonuclease activity"	0	2	78
"892"	"double-stranded DNA binding"	5.28125	13.8032786885246	817.829268292683
"893"	"double-stranded DNA endodeoxyribonuclease activity"	2.78125	41.7540983606557	9.14634146341463
"894"	"double-stranded DNA helicase activity"	0	0.508196721311475	10.4634146341463
"895"	"double-stranded RNA adenosine deaminase activity"	0	0	4.07317073170732
"896"	"double-stranded RNA binding"	23.59375	13.4590163934426	349.390243902439
"897"	"dTDP-4-amino-4,6-dideoxygalactose transaminase activity"	0	0.213114754098361	8.5609756097561
"898"	"dTDP-4-dehydrorhamnose 3,5-epimerase activity"	1.0625	11.3770491803279	142.146341463415
"899"	"dTDP-4-dehydrorhamnose reductase activity"	1.5	18.1967213114754	321.829268292683
"900"	"dTDP-glucose 4,6-dehydratase activity"	6.125	15.3770491803279	208.536585365854
"901"	"dUTP diphosphatase activity"	1.15625	17.5573770491803	61.4878048780488
"902"	"ectoine binding"	0.4375	0	1.34146341463415
"903"	"ectoine synthase activity"	0.125	0	7.17073170731707
"904"	"electron-transferring-flavoprotein dehydrogenase activity"	2.28125	12.5245901639344	42.6829268292683
"905"	"endo-1,4-beta-xylanase activity"	3.96875	3.44262295081967	44.7073170731707
"906"	"endo-alpha-(2,8)-sialidase activity"	0	0	1.92682926829268
"907"	"endochitinase activity"	0	0.114754098360656	38.9024390243902
"908"	"endodeoxyribonuclease activity"	3.15625	23.2295081967213	61.9756097560976
"909"	"endodeoxyribonuclease activity, producing 5-phosphomonoesters"	3.375	20.9344262295082	107.487804878049
"910"	"endonuclease activity"	4659.15625	3687.34426229508	54530.1707317073
"911"	"endopeptidase activity"	5.28125	47.2622950819672	186
"912"	"endopeptidase inhibitor activity"	28.1875	40.5409836065574	241.560975609756
"913"	"endoribonuclease activity"	90.8125	56.0163934426229	922.463414634146
"914"	"endoribonuclease activity, producing 3-phosphomonoesters"	0	0.147540983606557	28.9268292682927
"915"	"endoribonuclease activity, producing 5-phosphomonoesters"	7.96875	0.754098360655738	74.609756097561
"916"	"endoribonuclease inhibitor activity"	0.59375	0	6.48780487804878
"917"	"enoyl-[acyl-carrier-protein] reductase (NADH) activity"	4.84375	13.5737704918033	115.292682926829
"918"	"enoyl-[acyl-carrier-protein] reductase (NADPH, B-specific) activity"	0	0.655737704918033	0.463414634146341
"919"	"enoyl-[acyl-carrier-protein] reductase activity"	4.625	11.8360655737705	109.975609756098
"920"	"enoyl-CoA hydratase activity"	9.15625	129.344262295082	243.536585365854
"921"	"Enterobacter ribonuclease activity"	0	0.0327868852459016	4.31707317073171
"922"	"enterobactin transmembrane transporter activity"	0	20.9672131147541	19.9756097560976
"923"	"epoxide hydrolase activity"	1.4375	1.26229508196721	161.487804878049
"924"	"erythronolide synthase activity"	0.40625	3.14754098360656	68.5609756097561
"925"	"erythrose-4-phosphate dehydrogenase activity"	0	5.98360655737705	12.7317073170732
"926"	"estradiol 17-beta-dehydrogenase activity"	0.125	1.21311475409836	10.8292682926829
"927"	"estrogen receptor binding"	0	0.0327868852459016	1.29268292682927
"928"	"ethanol cytochrome-c oxidoreductase activity"	1.25	14.5901639344262	2.02439024390244
"929"	"ethanol:cytochrome c oxidoreductase activity"	3.625	39.0163934426229	13.6341463414634
"930"	"ethanolamine ammonia-lyase activity"	2.15625	14.2295081967213	53.4634146341463
"931"	"ethanolamine transmembrane transporter activity"	0	5.32786885245902	14.1219512195122
"932"	"excinuclease ABC activity"	14.75	69.5081967213115	644.243902439024
"933"	"exo-1,4-beta-D-glucosaminidase activity"	0	0	2.63414634146341
"934"	"exo-alpha-(2->3)-sialidase activity"	2.34375	0.475409836065574	11.9512195121951
"935"	"exo-alpha-(2->6)-sialidase activity"	2.34375	0.475409836065574	11.9512195121951
"936"	"exo-alpha-(2->8)-sialidase activity"	2.34375	0.475409836065574	11.9512195121951
"937"	"exo-alpha-sialidase activity"	4.5	4.27868852459016	44.5853658536585
"938"	"exodeoxyribonuclease activity"	4.03125	16.1967213114754	39.3170731707317
"939"	"exodeoxyribonuclease I activity"	1.71875	16.2459016393443	40.0243902439024
"940"	"exodeoxyribonuclease III activity"	6.25	29	264.439024390244
"941"	"exodeoxyribonuclease V activity"	200.3125	126.180327868852	299.146341463415
"942"	"exodeoxyribonuclease VII activity"	2.8125	25.1803278688525	123.780487804878
"943"	"exonuclease activity"	283.78125	518.918032786885	3229.36585365854
"944"	"exopolyphosphatase activity"	9.46875	15.4918032786885	324.878048780488
"945"	"exoribonuclease activity"	0	10.7049180327869	0.902439024390244
"946"	"exoribonuclease activity, producing 5-phosphomonoesters"	0.1875	9.08196721311475	51.4146341463415
"947"	"exoribonuclease H activity"	0	0.672131147540984	0.24390243902439
"948"	"exoribonuclease II activity"	13.84375	24.7540983606557	345
"949"	"extracellular ligand-gated ion channel activity"	1.15625	2.73770491803279	2.97560975609756
"950"	"FAD-dependent urate hydroxylase activity"	0	0	5.36585365853659
"951"	"FAD binding"	64.40625	440.229508196721	1735.9512195122
"952"	"FAD transmembrane transporter activity"	0	0	10.1219512195122
"953"	"farnesyl-diphosphate farnesyltransferase activity"	1.9375	1.9672131147541	13.219512195122
"954"	"farnesyltranstransferase activity"	0.34375	3.95081967213115	9.09756097560976
"955"	"fatty-acyl-CoA binding"	0.84375	7.75409836065574	6.90243902439024
"956"	"fatty-acyl-CoA reductase (alcohol-forming) activity"	0.0625	3.68852459016393	6.19512195121951
"957"	"fatty-acyl-CoA synthase activity"	0.5	10.0983606557377	8
"958"	"fatty acid binding"	0.0625	0	3.4390243902439
"959"	"fatty acid synthase activity"	1.21875	30.5409836065574	47.7073170731707
"960"	"ferredoxin-NAD+ reductase activity"	0.59375	5.78688524590164	49.8048780487805
"961"	"ferredoxin-NADP+ reductase activity"	2.125	31.2295081967213	199.317073170732
"962"	"ferredoxin-nitrate reductase activity"	0	0	1.68292682926829
"963"	"ferredoxin-nitrite reductase activity"	0.65625	1.49180327868852	14.9756097560976
"964"	"ferredoxin hydrogenase activity"	2.78125	63.0491803278689	225.609756097561
"965"	"ferric-chelate reductase (NADPH) activity"	1	0	5.4390243902439
"966"	"ferric iron binding"	41.09375	63.9672131147541	1402.56097560976
"967"	"ferric iron transmembrane transporter activity"	3.40625	32.3114754098361	25.2439024390244
"968"	"ferrichrome transmembrane transporter activity"	0	10.0491803278689	0.0731707317073171
"969"	"ferrous iron binding"	11.15625	24.1475409836066	116.707317073171
"970"	"ferrous iron transmembrane transporter activity"	6.875	63.8688524590164	337.19512195122
"971"	"ferroxidase activity"	4.21875	12.1475409836066	75.8292682926829
"972"	"feruloyl esterase activity"	1.34375	12.3770491803279	7.78048780487805
"973"	"fimbrial usher porin activity"	4.46875	77.016393442623	438.585365853659
"974"	"flap-structured DNA binding"	0	7.44262295081967	0.219512195121951
"975"	"flap endonuclease activity"	0	0	7.4390243902439
"976"	"flavin adenine dinucleotide binding"	1488.59375	13425.2131147541	5330.58536585366
"977"	"flavin prenyltransferase activity"	1.28125	13.6393442622951	23.9512195121951
"978"	"flavin reductase (NADH) activity"	0	2.72131147540984	2.09756097560976
"979"	"FMN adenylyltransferase activity"	2.21875	6.78688524590164	98.3170731707317
"980"	"FMN binding"	125.0625	411.065573770492	1931.24390243902
"981"	"FMN reductase (NADH) activity"	0	0.967213114754098	1.04878048780488
"982"	"FMN reductase (NADPH) activity"	0.0625	7.0983606557377	40.3170731707317
"983"	"FMN reductase activity"	1.4375	13.7704918032787	59.9024390243902
"984"	"FMN transmembrane transporter activity"	0	0	10.1219512195122
"985"	"folic acid binding"	0.125	5.9672131147541	32.7073170731707
"986"	"formaldehyde dehydrogenase activity"	0	25.0655737704918	552.121951219512
"987"	"formamidase activity"	1.75	4.21311475409836	14.4634146341463
"988"	"formate C-acetyltransferase activity"	13.84375	8	567.487804878049
"989"	"formate dehydrogenase (cytochrome-c-553) activity"	11.40625	23.344262295082	107.048780487805
"990"	"formate dehydrogenase (cytochrome) activity"	0	0.0983606557377049	6.68292682926829
"991"	"formate dehydrogenase (NAD+) activity"	298.3125	938.311475409836	656.926829268293
"992"	"formate dehydrogenase (NADP+) activity"	0	0	4.26829268292683
"993"	"formate dehydrogenase (quinone) activity"	0.15625	0.377049180327869	28.7073170731707
"994"	"formate transmembrane transporter activity"	0	0.491803278688525	8.5609756097561
"995"	"formimidoylglutamase activity"	0.1875	4.68852459016393	19.9512195121951
"996"	"formimidoylglutamate deiminase activity"	0.09375	10.4426229508197	19.5853658536585
"997"	"formimidoyltetrahydrofolate cyclodeaminase activity"	0	0.0819672131147541	5.17073170731707
"998"	"formyl-CoA transferase activity"	4.59375	13.8032786885246	269.658536585366
"999"	"formyltetrahydrofolate deformylase activity"	0.78125	16.0655737704918	53.9024390243902
"1000"	"four-way junction helicase activity"	10.625	89.1147540983606	369.634146341463
"1001"	"fructan beta-fructosidase activity"	0	0	1.85365853658537
"1002"	"fructokinase activity"	0.0625	27.8032786885246	54.2926829268293
"1003"	"fructose-6-phosphate phosphoketolase activity"	0.1875	0.344262295081967	28.7560975609756
"1004"	"fructose-bisphosphate aldolase activity"	17.375	12.7704918032787	637.121951219512
"1005"	"fructose 1,6-bisphosphate 1-phosphatase activity"	5.1875	13.8524590163934	101.756097560976
"1006"	"fructose 6-phosphate aldolase activity"	0	0	3.73170731707317
"1007"	"fructuronate reductase activity"	0	31.6065573770492	26.3414634146341
"1008"	"fucose transmembrane transporter activity"	0.71875	18.2459016393443	21.7560975609756
"1009"	"fucose:proton symporter activity"	0	1.55737704918033	0.0487804878048781
"1010"	"fucosyltransferase activity"	0.3125	0.459016393442623	9.68292682926829
"1011"	"fumarate hydratase activity"	24.5	113.934426229508	245.80487804878
"1012"	"fumarate reductase (menaquinone)"	4.46875	3.24590163934426	194.146341463415
"1013"	"fumarate reductase (NADH) activity"	0	0.0655737704918033	2.95121951219512
"1014"	"fumarate transmembrane transporter activity"	1.125	8.63934426229508	7.65853658536585
"1015"	"fumarylacetoacetase activity"	1.25	7.68852459016393	45.5609756097561
"1016"	"G-quadruplex DNA binding"	0.15625	0.704918032786885	0.439024390243902
"1017"	"G protein-coupled peptide receptor activity"	0.59375	0.344262295081967	2.8780487804878
"1018"	"galactan 1,3-beta-galactosidase activity"	0.28125	1.13114754098361	0.585365853658537
"1019"	"galactarate dehydratase activity"	1.59375	18.2622950819672	65.8780487804878
"1020"	"galactitol-1-phosphate 5-dehydrogenase activity"	0	0	10.5853658536585
"1021"	"galactitol transmembrane transporter activity"	6.3125	2.49180327868852	43.6829268292683
"1022"	"galactokinase activity"	2.4375	2.44262295081967	66.1951219512195
"1023"	"galactonate dehydratase activity"	0.125	0.672131147540984	46.7073170731707
"1024"	"galactose-6-phosphate isomerase activity"	0.0625	0.114754098360656	21.3658536585366
"1025"	"galactose 1-dehydrogenase activity"	0	0	2.41463414634146
"1026"	"galactose oxidase activity"	0.15625	0.19672131147541	11.4634146341463
"1027"	"galactose transmembrane transporter activity"	0.59375	0.229508196721311	39.5121951219512
"1028"	"galactose:proton symporter activity"	0	1.55737704918033	0.0487804878048781
"1029"	"galactoside 2-alpha-L-fucosyltransferase activity"	0.21875	1.90163934426229	5.5609756097561
"1030"	"galactoside O-acetyltransferase activity"	0.1875	0.0819672131147541	9.97560975609756
"1031"	"galactosylceramidase activity"	0.0625	0	2.65853658536585
"1032"	"galactosyltransferase activity"	0	1.19672131147541	2.80487804878049
"1033"	"gamma-aminobutyric acid transmembrane transporter activity"	0	10.7377049180328	15.1707317073171
"1034"	"gamma-butyrobetaine dioxygenase activity"	0	1.31147540983607	0.317073170731707
"1035"	"gamma-glutamyl-gamma-aminobutyrate hydrolase activity"	0.5625	9.39344262295082	12.0487804878049
"1036"	"gamma-glutamyl-peptidase activity"	0.0625	5.16393442622951	6.34146341463415
"1037"	"gamma-glutamyl carboxylase activity"	0.71875	2.31147540983607	1.60975609756098
"1038"	"gamma-glutamylaminecyclotransferase activity"	0.53125	0.540983606557377	7.60975609756098
"1039"	"gamma-glutamylcyclotransferase activity"	0.65625	0.622950819672131	20.0975609756098
"1040"	"gamma-guanidinobutyraldehyde dehydrogenase activity"	0.0625	0.0491803278688525	15.5609756097561
"1041"	"GDP-4-dehydro-6-deoxy-D-mannose reductase activity"	0	5.9344262295082	0.219512195121951
"1042"	"GDP-D-glucose phosphorylase activity"	0	0	1.41463414634146
"1043"	"GDP-dissociation inhibitor activity"	0	0.409836065573771	4.41463414634146
"1044"	"GDP-L-fucose synthase activity"	1	1.32786885245902	28.9024390243902
"1045"	"GDP-mannose 4,6-dehydratase activity"	2.6875	8.32786885245902	41.8048780487805
"1046"	"GDP-mannose 6-dehydrogenase activity"	0.0625	5.98360655737705	10.2439024390244
"1047"	"GDP-mannose mannosyl hydrolase activity"	0	0	3.75609756097561
"1048"	"GDP binding"	0.125	0.163934426229508	10.1219512195122
"1049"	"gentisate 1,2-dioxygenase activity"	0.6875	2.78688524590164	7.36585365853659
"1050"	"geranial:oxygen oxidoreductase activity"	0.0625	0.688524590163934	2.85365853658537
"1051"	"geranoyl-CoA carboxylase activity"	0.15625	11.9016393442623	0.536585365853659
"1052"	"geranylgeranyl-diphosphate geranylgeranyltransferase activity"	0.75	1.31147540983607	8.07317073170732
"1053"	"geranylgeranyl diphosphate reductase activity"	0	0	8.39024390243902
"1054"	"geranyltranstransferase activity"	0.59375	3.85245901639344	41.780487804878
"1055"	"glucan 1,3-alpha-glucosidase activity"	0	0.0491803278688525	8.60975609756098
"1056"	"glucan 1,4-alpha-glucosidase activity"	0.21875	0.540983606557377	19.609756097561
"1057"	"glucan 1,4-alpha-maltohexaosidase activity"	0	0	11.9024390243902
"1058"	"glucan 1,4-alpha-maltohydrolase activity"	0	0	5.78048780487805
"1059"	"glucan 1,4-beta-glucosidase activity"	0	0.0819672131147541	3.95121951219512
"1060"	"glucan 1,6-alpha-glucosidase activity"	0	0.147540983606557	14.8292682926829
"1061"	"glucan 1,6-alpha-isomaltosidase activity"	0	0.442622950819672	1.31707317073171
"1062"	"glucan endo-1,3-beta-D-glucosidase activity"	0.09375	0.0655737704918033	12.4390243902439
"1063"	"glucan endo-1,3-beta-glucanase activity, C-3 substituted reducing group"	0.625	0.901639344262295	10.5365853658537
"1064"	"glucan endo-1,6-beta-glucosidase activity"	0	0	8.09756097560976
"1065"	"glucan exo-1,3-beta-glucosidase activity"	1.09375	0.0327868852459016	7.34146341463415
"1066"	"glucarate dehydratase activity"	1.21875	5.9016393442623	51.2682926829268
"1067"	"glucokinase activity"	2.5	7.49180327868852	185.121951219512
"1068"	"gluconate 2-dehydrogenase (acceptor) activity"	0.6875	12.9180327868852	4157.70731707317
"1069"	"gluconate 2-dehydrogenase activity"	1.0625	0.147540983606557	17.8048780487805
"1070"	"gluconate 5-dehydrogenase activity"	0.1875	3.90163934426229	39.4634146341463
"1071"	"gluconate transmembrane transporter activity"	5.90625	31.9508196721311	99.8536585365854
"1072"	"gluconokinase activity"	0.21875	3.22950819672131	16.1707317073171
"1073"	"gluconolactonase activity"	4.75	4	35.8536585365854
"1074"	"glucosaminate ammonia-lyase activity"	0	1.01639344262295	2.26829268292683
"1075"	"glucosamine-1-phosphate N-acetyltransferase activity"	3.1875	14.0327868852459	114.756097560976
"1076"	"glucosamine-6-phosphate deaminase activity"	0.84375	2.86885245901639	279.439024390244
"1077"	"glucosamine 6-phosphate N-acetyltransferase activity"	1.15625	3.72131147540984	38.5853658536585
"1078"	"glucose-1-phosphatase activity"	0.59375	1.24590163934426	45.8536585365854
"1079"	"glucose-1-phosphate adenylyltransferase activity"	3.5625	2.26229508196721	94.609756097561
"1080"	"glucose-1-phosphate cytidylyltransferase activity"	0.09375	0.377049180327869	8.04878048780488
"1081"	"glucose-1-phosphate thymidylyltransferase activity"	4029.09375	45945.9672131148	62554.243902439
