"V1"	"V2"	"V3"	"V4"	"V5"
"methylthioribulose 1-phosphate dehydratase activity"	0.0117743247657612	0.00122640917476787	0.0855563845058548	0.346570408132672	0.0203515095715534
"R(+)-3,4-dihydroxyphenyllactate:NADP+ oxidoreductase activity"	0.000364612697010191	0.00122445530582852	0.0461320494274508	0.0277419339923765	0.0203515293389247
"uracil phosphoribosyltransferase activity"	0.0535340610781228	0.00123162394095486	0.252711505689349	1.28035640311036	0.0203514823191538
"lysine-tRNA ligase activity"	0.17186841358372	0.234203634131246	0.391896904045522	3.76809059115401	0.0203514858917603
"geranyltranstransferase activity"	0.0311116640148051	0.00122407062052717	0.0742751743556392	1.01615321075935	0.0203514699415652
"ATPase-coupled transmembrane transporter activity"	0.688873250124727	1.28009524103153	1.84194516388621	31.3495459511902	0.266735914915311
"4-hydroxy-tetrahydrodipicolinate synthase activity"	0.123536114029804	0.0264038394407407	0.261918700822721	2.71523897502539	0.0203514874699761
"tagatose-6-phosphate kinase activity"	0.0443590170263774	0.00123159815462476	0.121594275382137	0.650014182721337	0.0203514841579357
"formate dehydrogenase (NADP+) activity"	0.000364612625760026	0.00123157578605855	0.000784513386809752	0.194827068346685	0.0203513413281506
"hydroxypyruvate reductase activity"	0.0278351202628722	0.00123147490574359	0.101632136900985	0.782686134168747	0.0203514824036194
"glyoxylate reductase (NADP) activity"	0.0153965680897096	0.00123144556539224	0.092026252100884	0.581158579252718	0.0203514824085646
"3-hydroxyanthranilate 3,4-dioxygenase activity"	0.00405651560945761	0.00122508529160653	0.0084079341628928	0.210009257276826	0.0203515453722233
"sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity"	0.0231519201028653	0.0012261772818451	0.0489648202314885	1.00926126466304	0.0203515105088602
"1,4-dihydroxy-2-naphthoyl-CoA synthase activity"	0.0281602357973892	0.00123147415349951	0.0627126249867871	0.420581634492255	0.0203514824027533
"aminoacyl-tRNA editing activity"	1.99579692509068	2.30326227504387	2.22864043323184	18.2000584229484	0.41112573977725
"dextranase activity"	0.00409690141956781	0.0012267084668619	0.0166964523099316	0.254201128465055	0.0203515461354164
"polyphosphate kinase activity"	0.12534464911874	0.0137037092133851	0.264423502332862	3.79452438636282	0.0203514800404577
"RNA ligase (ATP) activity"	0.00404906485212766	0.00122674352502051	0.00842936332989899	0.214620355791977	0.020351402174569
"alcohol dehydrogenase [NAD(P)+] activity"	0.000364612625757215	0.00123148206839533	0.000784513386810487	0.141536191769675	0.0203514105564847
"phospho-N-acetylmuramoyl-pentapeptide-transferase activity"	0.157926054566918	0.361830810690779	0.32087069685014	2.93532698593178	0.0203514844026312
"octanoyltransferase activity"	0.0232780419625426	0.00123148651955904	0.0800109388531117	1.19314529737366	0.0203514823940745
"guanosine phosphorylase activity"	0.00410487524874801	0.0012263712548368	0.0911131568804652	0.469451401341515	0.0203514698163098
"protein-succinyllysine desuccinylase activity"	0.032087211776925	0.00122417522218093	0.0714491587653348	0.554088373865206	0.0203514871411757
"glutaminyl-peptide cyclotransferase activity"	0.00786186842217741	0.00122574541638234	0.0680034974806432	0.408679352233152	0.0203514940906424
"bacteriocin transmembrane transporter activity"	0.00404900937688899	0.00122538721945876	0.0515049981042362	0.337686186248376	0.0203514731894996
"dihydrofolate synthase activity"	0.0398561211356332	0.00123179898526161	0.19811954419706	0.967925091749869	0.020351482293816
"citrate synthase activity"	0.0040615013620946	0.00122649092074094	0.0242999400904102	0.332490332118888	0.0203514121350105
"protein kinase binding"	0.0193381755527011	0.0983915547231596	0.106051729864672	0.28612787778665	0.0203514748364541
"cholesterol binding"	0.00779894840819969	0.708239503669236	0.0347348853344712	0.219679471403129	0.0203515414008206
"formyltetrahydrofolate deformylase activity"	0.0272382765444119	0.0136835851430325	0.116777856678112	1.57880459959899	0.0203514824056533
"galactose 1-dehydrogenase activity"	0.000364612625758331	0.0012315834876475	0.000784513386810513	0.169960956397421	0.020351412265594
"adenylyl-sulfate reductase (glutathione) activity"	0.000364612625757045	0.00123194156972991	0.00078451338681043	0.155943508935779	0.02035137312748
"3-hydroxypropionate dehydrogenase (NADP+) activity"	0.00408571763334197	0.00122685267852178	0.0432508038512689	0.167681370809149	0.0203514508304762
"citrate CoA-transferase activity"	0.0118168124872958	0.0136836410047969	0.0346253148312311	0.588908415608606	0.0203514714144128
"pyrroloquinoline-quinone synthase activity"	0.0193238547628377	0.0012319572344323	0.0851496051071549	0.392265485143621	0.0203514826152672
"folic acid binding"	0.0230891908919521	0.00122677196007783	0.0525456031014962	0.689107467597777	0.0203514906239712
"mannosyltransferase activity"	0.110158935199184	0.00123182328747379	0.153321935124151	1.44283658664785	0.0203514839605794
"5-dehydro-2-deoxygluconokinase activity"	0.00775908918603252	0.00122712134208796	0.0253592630475218	0.428946536429736	0.0203515427690887
"chitin deacetylase activity"	0.00777339329609791	0.00122692699744906	0.0737123383566248	0.578718306345495	0.0203515402104162
"histone demethylase activity (H3-K36 specific)"	0.0115312429975025	0.00123141325683602	0.000784513386808842	0.128712661506194	0.0203514824199707
"orotidine-5'-phosphate decarboxylase activity"	0.0582828838946077	0.00123183389849481	0.136672807431737	1.5544123798463	0.0203514823003346
"cation efflux transmembrane transporter activity"	0.0117426724350538	0.00129069457935378	0.0365865095181799	0.179918581631072	0.0203514893238398
"Ser(Gly)-tRNA(Ala) hydrolase activity"	0.0318455679594319	0.00122409053506595	0.0963784555929788	0.88387945380279	0.0203514691251887
"oxoglutarate dehydrogenase (succinyl-transferring) activity"	0.185584930440623	0.0265862667188857	0.491525296089583	3.00492574357203	0.0203514863280517
"acylphosphatase activity"	0.00786413072041871	0.0136842711183967	0.059933250808205	0.678540710619567	0.0203514790004244
"sulfite reductase (NADPH) activity"	0.0444125489728004	0.00122518899890816	0.21275730259406	2.17250524161276	0.0203514686208478
"phosphoribulokinase activity"	0.00783122884213856	0.0012241377466904	0.0739287658769259	0.328786364409871	0.0203514713043503
"methylenetetrahydrofolate-tRNA-(uracil-5-)-methyltransferase (FADH2-oxidizing) activity"	0.0193750506428538	0.00123177961383402	0.0861149777138394	0.482743190660268	0.0203514822892301
"glutamate-tRNA(Gln) ligase activity"	0.00404906612506249	0.00122715290722946	0.0166604616032758	0.0277397367557936	0.0203515277023729
"2-methylcitrate dehydratase activity"	0.0237640965864635	0.00122431473734244	0.102944312197422	0.918509844838613	0.0203514696726867
"protein disulfide isomerase activity"	0.0116997462209608	0.00123110529842937	0.0636998321416942	0.567411490892887	0.0203514859790108
"ribose phosphate diphosphokinase activity"	0.0997540106045249	0.0012316607081128	0.20860081823944	2.06646132056833	0.0203514823224006
"histidinol dehydrogenase activity"	0.0610852365198419	0.00123196996476715	0.158508261913058	1.65257049649652	0.020351482621717
"precorrin-6A reductase activity"	0.0192447493574058	0.00123146168480291	0.0436338431202798	0.791386351154492	0.0203514824041776
"ketol-acid reductoisomerase activity"	0.0551354910156352	0.0136937954400472	0.203977839892989	1.90205430596356	0.0203514823461374
"coproporphyrinogen oxidase activity"	0.20650076669033	0.0264308927713742	0.294566375909702	4.27676886721967	0.0203514888208073
"calcium- and calmodulin-responsive adenylate cyclase activity"	0.000364612625755918	0.00123028702774012	0.000784513386809934	0.0662606083346247	0.020351355655134
"1,4-alpha-glucan branching enzyme activity (using a glucosylated glycogenin as primer for glycogen synthesis)"	0.239666216794347	2.46221387428345	0.345864127483952	3.93496328762662	0.0203514891474406
"aspartate ammonia-lyase activity"	0.0275109737426546	0.0137687212232431	0.173590673083473	1.01066466466404	0.0203514822924553
"O-acyltransferase activity"	0.0586123673083134	0.00122560379120526	0.113062929259114	1.17582942740243	0.020351486608689
"ribulose-phosphate 3-epimerase activity"	0.0402122682541745	0.00123198643709988	0.175928350013783	1.63086158123616	0.0203514826576975
"steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	0.000367674361122817	0.0012320364997155	0.0241594144318892	0.105292727427079	0.0203513443807443
"fumarylacetoacetase activity"	0.0353578803418519	0.0266720804343387	0.105864212808612	1.29243038611576	0.0203514830466738
"ureidoglycolate lyase activity"	0.0115632957325389	0.00122750836195571	0.0603406634246329	0.650931094627707	0.0203515203198449
"methylitaconate delta-isomerase activity"	0.0277017352351537	0.00122510358656943	0.121055589642672	0.930049304358261	0.0203514686193247
"iduronate-2-sulfatase activity"	0.0155145068099383	0.00122859762529461	0.0325435300491959	0.0991336159188558	0.0203514874225575
"dihydrolipoyllysine-residue (2-methylpropanoyl)transferase activity"	0.00404906491279642	0.0012259269675357	0.000796393661106503	0.230973141018356	0.0203514744553338
"6-hydroxynicotinate 3-monooxygenase activity"	0.000364612625760039	0.00123189790702311	0.000784513386809899	0.189467584416541	0.0203513457381688
"repressing transcription factor binding"	0.00790108665940652	0.00122974181332371	0.000784513386808791	0.0024058698683676	0.0203513593726491
"preQ1 synthase activity"	0.0193735457813746	0.00123202623476689	0.0905496303454594	0.939263593909134	0.0203514834838035
"rhamnulose-1-phosphate aldolase activity"	0.0155632245516677	0.00123074348878028	0.0836415671313305	0.345014512692653	0.0203514850283725
"glycerol kinase activity"	0.110272394708135	0.00123057794845657	0.218339499671412	2.23779535759242	0.0203514845087029
"4-alpha-D-(1->4)-alpha-D-glucanotrehalose trehalohydrolase activity"	0.0235185582340437	0.00123150327812763	0.103999182671082	0.987438776865317	0.0203514823886191
"alpha-amino-acid esterase activity"	0.0003651313706406	0.00123024545253213	0.00840794769273831	0.133319549132397	0.0203514709620924
"enoyl-CoA hydratase activity"	0.160919790709669	0.690436952798541	0.427810295730369	5.36381443924997	0.0203514894257396
"aspartate 4-decarboxylase activity"	0.0202706786646262	0.0012240633179718	0.0325309046009691	0.131267013124045	0.0203514828104396
"ornithine decarboxylase activity"	0.0586935978149451	0.00123181954688916	0.169350793505023	1.35799482472105	0.0203514839829084
"UDP-3-O-(R-3-hydroxymyristoyl)-glucosamine N-acyltransferase activity"	0.000364612625761714	0.00122858371851864	0.00845846015241795	0.217338675208877	0.0203513830194552
"arginine decarboxylase activity"	0.031223932772221	0.00122423868205272	0.221192832777499	2.62949700207867	0.0203514763119088
"N-methyl-L-amino-acid oxidase activity"	0.0118695860103614	0.00123195176371127	0.0258627735514191	0.209659584221454	0.020351482300732
"sequence-specific DNA binding"	1.38388874208254	1.33957842009982	4.36917530004749	86.6246585452823	10.9996693285584
"hydroxyphenylpyruvate reductase activity"	0.000364612697010191	0.00122445530582852	0.0461320494274508	0.0277419339923765	0.0203515293389247
"pyridoxal 4-dehydrogenase activity"	0.0193002409954586	0.00123176148137493	0.0241597606480758	0.344748443948133	0.020351482285174
"fructuronate reductase activity"	0.00777339598246716	0.00122572186787196	0.113957723940717	0.486975116844482	0.0203515437520399
"arabinosyltransferase activity"	0.0115637870245511	0.00122429491247191	0.0835168856302738	0.30530613972037	0.0203515455771826
"NAD+ kinase activity"	0.137133806488191	0.00123203019559131	0.303226302621502	4.02144646112614	0.0203514826989165
"acyl-CoA dehydrogenase (NADP+) activity"	0.000364612625758008	0.00122999802060441	0.000784513386811164	0.100131374834609	0.0203514619145001
"2-enoate reductase activity"	0.000364612625760061	0.00123143748178746	0.000784513386809925	0.197568977661179	0.0203513410251181
"oxaloacetate decarboxylase activity"	0.121213923521894	0.0673596521917719	0.443464747033064	5.03277752279874	0.020351482673816
"alpha-L-rhamnosidase activity"	0.00405651688751882	0.00122437444140753	0.0251257284986244	0.259742233006581	0.0203514937015378
"glucuronan lyase activity"	0.000364612625756859	0.00123187281071822	0.000784513386809973	0.154372679911608	0.0203513451496736
"carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity"	0.227083616512585	0.0397533897732672	0.407681144578966	6.40966295067469	0.020351486501778
"calcium ion binding"	2.79999783109252	51.3823766040684	4.46632775273923	35.8839852194421	0.425905550148414
"magnesium chelatase activity"	0.129993441218103	0.0136880997575454	0.273111979429528	1.44578428660055	0.0203514881356288
"succinate-semialdehyde dehydrogenase [NAD(P)+] activity"	0.0741749176208578	0.0267379912281978	0.206213273709739	2.94368702842624	0.0203514874668577
"tryptophan 2-monooxygenase activity"	0.000364612625763917	0.00123019144340928	0.000784513386809573	0.309405499059393	0.0203513487465374
"asparagine-tRNA ligase activity"	0.0416505962271205	0.00122978565164433	0.15038469830045	0.804726548263747	0.0203514875408695
"oxalate decarboxylase activity"	0.0040615013620947	0.00122626082262982	0.000784513386809577	0.208686870478699	0.0203515396854871
"indoleacetamide hydrolase activity"	0.100587233113392	0.001228728142513	0.246339365482814	3.11832395770044	0.0203514857104892
"stearoyl-[acp] desaturase activity"	0.000364612625763585	0.00122927147584278	0.00856180672936816	0.0929053994333459	0.0203514065915002
"cholinesterase activity"	0.00405651560829485	0.0264022478787604	0.0414742807345966	0.381923139928882	0.0203515433267645
"formate dehydrogenase (quinone) activity"	0.0152863471375375	0.013687455939495	0.102184940311952	0.332186129791936	0.0203515333666139
"nitronate monooxygenase activity"	0.115638020092763	0.0136940291175827	0.320964562350453	3.23793811787985	0.0203514881068144
"acetyl-CoA carboxylase activity"	0.20885605090331	7.11926914361763	0.45741897376348	6.03442662771798	0.0203514841192954
"cis-stilbene-oxide hydrolase activity"	0.0399399005048033	0.00123187314973858	0.125447359759225	0.507455961897623	0.0203514839373927
"chondroitin ABC lyase activity"	0.000424958626804161	0.00122765580022755	0.0338868767738578	0.142673563517084	0.0203513689623865
"UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity"	0.11959073956247	0.00122867657234761	0.239359937817694	2.32524171036006	0.0203514856855989
"heptaldehyde:oxygen oxidoreductase activity"	0.0154736939635191	0.00122710950579312	0.0327616501242963	0.211298494131029	0.0203515096115497
"3-hydroxybutyryl-CoA dehydrogenase activity"	0.0527239175592162	0.00122573605905794	0.172947894647769	1.26798864224526	0.0203514752366485
"protein prenyltransferase activity"	0.000365130331089131	0.00123137528614164	0.0246558913990098	0.179597575091829	0.0203513447377767
"D-serine ammonia-lyase activity"	0.0194272498612811	0.00122492631259777	0.0419213643526339	0.889117474955043	0.0203514771475711
