	GO_Terms	CRR119894	CRR119895	CRR119896	CRR119897	CRR125934	CRR125935	CRR125936	CRR125937	CRR125938	CRR125939	CRR125940	CRR125941	CRR125942	CRR125943	CRR125944	CRR125945	CRR125946	CRR125947	CRR125948	CRR125949	CRR125950	CRR125951	CRR125952	CRR125953	CRR125954	CRR125955	CRR125956	CRR125957	CRR125958	CRR125959	CRR125960	CRR125961	CRR125962	CRR125963	CRR125964	CRR125965	CRR125966	CRR125967	CRR125968	CRR125969	CRR125970	CRR125971	CRR125972	CRR125973	CRR125974	CRR125975	CRR125976	CRR125977	CRR125978	CRR125979	CRR125980	CRR125981	CRR125982	CRR125983	CRR125984	CRR125985	CRR125986	CRR125987	CRR125988	CRR125989	CRR125990	CRR125991	CRR125992	CRR125993	CRR125994	SRR10571655	SRR10571656	SRR10571657	SRR10571658	SRR10571659	SRR10571660	SRR10571662	SRR10571663	SRR10571664	SRR10571665	SRR10571719	SRR10571720	SRR10571721	SRR10571722	SRR10571723	SRR10571724	SRR10571725	SRR10571726	SRR10571727	SRR10571728	SRR10571730	SRR10571731	SRR10571732	SRR10571734	SRR10571735	SRR10571736	SRR10571737	SRR10571738	SRR10571739	SRR10571741	SRR10571742	SRR10571743	SRR10571744	SRR10571752	SRR10571753	SRR10571754	SRR10571755	SRR10571756	SRR10571757	SRR10903401	SRR10903402	SRR10971381	SRR11059942_PE	SRR11059942_SE	SRR11059944_PE	SRR11059944_SE	SRR11059945_PE	SRR11059946_PE	SRR11059946_SE	SRR11059947_PE	SRR11059947_SE	SRR11092056	SRR11092057	SRR11092058	SRR11092059	SRR11092060	SRR11092061	SRR11092062	SRR11092063	SRR11092064	SRR5677652	SRR5677654	SRR5677655	SRR5677656	SRR5677657	SRR5677658	SRR5677659	SRR5677660	SRR5677661	namespace	depth	name
541	GO:0046686	0	0	0	0	5	27	0	0	0	136	4	6	167	3321	23	3	0	338	26	10	0	0	10	0	0	3	0	0	0	0	5	5	5	0	0	0	0	3	0	4	2	0	29	99	10	0	0	4	2	0	55	4	5	0	2	0	3	0	173	2	2	0	7	0	7	227	188	218	173	216	183	208	155	172	171	190	194	246	211	194	174	168	191	178	165	161	187	221	158	176	205	140	192	200	173	199	163	205	186	162	181	169	164	176	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	968	85	112	175	113	35	0	0	0	0	0	0	0	3	0	biological_process	5	response to cadmium ion
542	GO:0045197	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	5	establishment or maintenance of epithelial cell apical/basal polarity
543	GO:0043087	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	39	3	3	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	5	regulation of GTPase activity
544	GO:0030388	0	0	0	0	19	313	0	0	0	0	0	0	530	8203	22	4	0	0	0	0	0	0	64	8	3	81	2	0	2	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	20	5	0	0	0	0	0	3	6	0	3	0	0	0	0	0	0	0	0	0	0	15	14	3	6	8	7	0	4	8	0	14	3	4	3	10	2	2	2	5	5	4	5	3	5	6	5	6	9	8	4	8	5	2	4	4	6	4	0	6	0	0	1215	0	0	0	0	0	0	0	0	0	0	0	0	439	39	49	10	4	15	0	0	0	0	0	0	0	0	0	biological_process	5	"fructose 1,6-bisphosphate metabolic process"
545	GO:0046210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	10	9	4	0	0	0	0	0	0	0	0	0	0	0	biological_process	5	nitric oxide catabolic process
546	GO:0032526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	5	6	3	3	5	2	0	0	0	0	8	7	7	0	3	4	7	4	2	2	0	9	2	2	8	3	2	5	3	3	2	2	2	3	5	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	biological_process	5	response to retinoic acid
547	GO:0046689	0	0	0	0	3	0	0	0	2	284	10812	148	21	200	12	4	3	279	6048	97	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	3	2	0	2	2	177	1175	125	0	18	104	3	0	7	4	0	0	2	0	0	0	0	0	0	0	0	0	91	186	267	294	281	352	278	327	312	336	306	317	259	372	348	259	336	254	328	297	305	287	263	368	238	266	290	220	299	372	334	319	310	351	261	293	320	274	250	259	0	0	25	0	0	0	0	0	0	0	0	0	4	0	0	2368	204	231	88	37	61	3	0	0	0	0	0	0	0	0	biological_process	5	response to mercury ion
548	GO:0006897	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	31	0	2	0	2	0	0	0	0	0	0	0	0	0	0	biological_process	5	endocytosis
549	GO:0006986	0	0	0	0	3	440	0	0	0	869	134	141	195	22518	101	12	0	1156	54	140	0	9	33	56	0	51	10	0	0	0	0	34	2	0	0	0	6	0	0	0	0	0	111	3	356	4	5	0	8	0	10	0	73	0	4	0	0	0	606	0	2	0	0	0	2	3	0	0	0	2	3	0	4	0	3	4	3	0	0	4	3	3	4	3	0	5	5	0	2	3	3	0	0	2	5	3	8	3	2	5	0	2	2	7	0	0	653	0	0	0	0	0	0	0	0	0	0	0	0	474	33	38	31	14	14	0	0	0	2	0	2	0	0	0	biological_process	5	response to unfolded protein
550	GO:0030203	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	5	glycosaminoglycan metabolic process
551	GO:0030218	0	0	0	0	0	0	0	0	0	4	0	0	0	54	0	0	0	6	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	2	0	0	0	0	0	0	0	0	0	0	biological_process	5	erythrocyte differentiation
552	GO:0045667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	5	regulation of osteoblast differentiation
553	GO:0006113	0	0	0	0	0	0	0	0	3	3653	2	6	0	3	3	0	0	3858	0	10	0	0	0	0	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	38	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	215	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	681	68	55	16	4	8	0	0	0	0	0	0	0	0	0	biological_process	5	fermentation
554	GO:0072756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	48	40	8	3	0	0	0	0	0	0	0	0	0	0	biological_process	5	cellular response to paraquat
555	GO:0051402	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	biological_process	5	neuron apoptotic process
556	GO:0019242	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	62	4	5	3	6	5	2	4	7	2	2	6	9	2	6	3	5	3	5	5	6	5	7	10	13	8	2	12	8	0	9	4	10	9	0	2	7	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	754	61	69	14	8	6	0	0	0	0	0	0	0	0	0	biological_process	5	methylglyoxal biosynthetic process
557	GO:0047484	0	0	0	0	0	0	0	0	0	228	2	11	0	3	0	0	0	198	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	29	27	2	0	3	0	0	0	0	0	0	0	0	0	biological_process	5	regulation of response to osmotic stress
558	GO:0006833	0	0	0	0	0	0	0	0	0	0	19	0	0	6	0	0	0	11	11	0	0	0	0	0	0	0	6	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	631	63	46	17	2	19	0	0	0	0	0	0	0	0	0	biological_process	5	water transport
559	GO:0010044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	4	0	0	0	3	2	0	2	2	3	0	0	2	3	4	0	2	2	2	0	3	0	2	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	5	response to aluminum ion
560	GO:0048793	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	19	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	25	0	2	8	3	0	40	0	0	193	12	0	7	0	0	0	5	0	0	0	50	0	4	0	0	0	0	96	90	146	86	144	152	205	173	161	136	97	107	86	185	144	135	133	141	61	125	130	89	161	125	189	151	115	138	100	110	179	164	202	229	90	99	136	135	153	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	5	pronephros development
561	GO:0036294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	5	cellular response to decreased oxygen levels
562	GO:0010286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	2	3	0	0	0	0	0	0	0	0	0	0	biological_process	5	heat acclimation
563	GO:0007121	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	5	bipolar cellular bud site selection
564	GO:0010468	4	2	0	0	8	107	23	0	7	805	1167	490	93	2675	606	6	8	759	979	491	12	3	41	3	83	164	17	28	2	0	4	118	5	3	4	2	7	5	451	5	13	8	26	50	88	4	16	33	25	4	65	4	14	0	33	12	4	2	2385	7	58	17	13	0	77	19	4	4	3	2	3	0	2	0	0	0	7	8	5	0	4	4	5	4	5	4	0	7	3	0	6	2	0	4	2	4	2	2	3	2	6	3	4	0	0	2	566	0	0	0	0	0	0	0	0	0	6	3	0	6019	492	496	191	49	134	5	0	0	4	0	0	0	0	2	biological_process	5	regulation of gene expression
565	GO:0046951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	20	2	2	2	2	0	0	0	0	0	0	0	0	0	0	biological_process	5	ketone body biosynthetic process
566	GO:0044267	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	5	cellular protein metabolic process
567	GO:0051345	3	0	3	3	0	0	0	0	8	2109	422	59	0	0	3	0	0	1933	299	72	0	0	0	0	0	0	0	83	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	41	8	0	0	2	105	0	0	0	0	0	0	0	0	0	577	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	179	19	22	3	3	2	0	0	0	0	0	0	0	0	0	biological_process	5	positive regulation of hydrolase activity
568	GO:0033353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	3	3	6	0	0	0	0	0	0	0	0	0	0	biological_process	5	S-adenosylmethionine cycle
569	GO:0045333	3	0	0	0	0	7	3	0	11	41	245	143	3	66	108	2	0	7	77	116	256	17	318	209	67	366	19	122	102	22	6	28	79	167	902	108	3259	813	2332	21	7	32	28	1139	384	0	10	59	66	42	483	4	4148	0	0	4	8	0	2477	494	7786	402	38410	828	10	34	35	62	39	45	41	52	47	43	56	63	47	49	52	43	46	36	53	43	60	66	39	36	47	46	47	51	34	57	39	33	49	52	37	49	62	36	40	54	0	0	46	0	0	0	0	0	0	0	0	0	3	2	0	5576	519	487	128	48	108	0	0	0	0	0	0	0	0	0	biological_process	5	cellular respiration
570	GO:0021563	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	5	glossopharyngeal nerve development
571	GO:0007009	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	5	plasma membrane organization
572	GO:0048821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	3	0	4	10	4	5	0	3	8	4	2	3	3	2	8	12	5	6	4	6	6	4	6	4	5	7	8	3	6	5	2	10	0	4	4	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	5	erythrocyte development
573	GO:0009792	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	2	5	0	0	0	2	0	2	0	0	2	3	2	7	0	0	3	0	0	3	0	4	0	3	0	6	2	3	2	0	3	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8	0	3	4	3	0	0	0	0	0	0	0	0	0	0	biological_process	5	embryo development ending in birth or egg hatching
574	GO:0030326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	96	90	146	86	144	152	205	173	161	136	97	107	86	185	144	135	133	141	61	125	130	89	161	126	189	151	115	138	100	110	179	164	202	229	90	99	135	135	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	5	embryonic limb morphogenesis
575	GO:0016050	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	5	vesicle organization
576	GO:0009793	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	48	31	0	0	0	0	0	0	0	0	0	0	biological_process	5	embryo development ending in seed dormancy
577	GO:0009642	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	26	38	20	33	24	48	13	19	24	17	33	25	33	33	15	33	27	21	16	24	23	37	24	32	26	21	33	33	18	32	34	30	37	33	27	26	17	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	5	response to light intensity
578	GO:0019228	0	0	0	0	0	0	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	5	neuronal action potential
579	GO:0086010	0	0	0	0	0	0	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	5	membrane depolarization during action potential
580	GO:0001889	0	0	0	0	0	2	0	0	0	2	0	0	4	184	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	345	377	463	377	506	444	550	503	503	454	424	383	473	551	421	486	406	488	370	445	440	370	549	375	476	452	349	448	483	459	508	479	563	505	394	428	421	401	430	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	30	21	28	50	30	0	2	0	0	0	0	0	0	0	0	biological_process	5	liver development
581	GO:0070417	0	0	0	0	0	0	0	0	0	0	38	28	28	51	2	0	0	0	26	20	0	2	2	7	0	0	0	0	0	0	0	0	9	2	0	0	0	0	0	3	3	0	30	35	14	0	2	0	6	10	23	0	0	0	3	0	0	0	512	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	2	0	1314	91	121	48	10	9	0	0	0	0	0	0	0	0	0	biological_process	5	cellular response to cold
582	GO:0009411	0	0	8	0	0	4	0	0	15	47	1747	24	0	58	0	52	0	157	1435	6	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	56	0	0	3	0	0	0	0	2	0	0	0	4	2	0	0	0	0	0	0	2	4	0	0	0	0	2	87	27	38	20	33	24	48	13	19	24	17	33	25	33	33	15	33	27	21	16	24	22	37	24	32	26	21	32	33	18	31	34	30	37	33	27	26	17	32	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	492	49	53	17	3	8	0	0	0	0	0	0	0	0	0	biological_process	5	response to UV
583	GO:0019885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	4	6	3	0	4	10	8	2	0	3	3	4	0	5	3	4	8	5	0	4	4	10	6	15	7	2	0	6	8	0	0	4	5	6	4	3	5	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	5	antigen processing and presentation of endogenous peptide antigen via MHC class I
584	GO:0051271	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	2	3	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	5	negative regulation of cellular component movement
