feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
GO.0009697.salicylic.acid.biosynthetic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	8	2.0120688226287e-08	1.47431947658091e-07
GO.0035443.tripeptide.transmembrane.transport	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	43	2.0120688226287e-08	1.47431947658091e-07
GO.0042873.aldonate.transmembrane.transport	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	47	2.0120688226287e-08	1.47431947658091e-07
GO.2000058.regulation.of.ubiquitin.dependent.protein.catabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	23	2.0120688226287e-08	1.47431947658091e-07
GO.0032049.cardiolipin.biosynthetic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	46	2.0120688226287e-08	1.47431947658091e-07
GO.0006558.L.phenylalanine.metabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	98	2.0120688226287e-08	1.47431947658091e-07
GO.0046104.thymidine.metabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	15	2.0120688226287e-08	1.47431947658091e-07
GO.0000375.RNA.splicing..via.transesterification.reactions	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	46	2.0120688226287e-08	1.47431947658091e-07
GO.0045493.xylan.catabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	59	2.0120688226287e-08	1.47431947658091e-07
GO.0035023.regulation.of.Rho.protein.signal.transduction	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	81	2.0120688226287e-08	1.47431947658091e-07
GO.0009068.aspartate.family.amino.acid.catabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	107	2.0120688226287e-08	1.47431947658091e-07
GO.0006382.adenosine.to.inosine.editing	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	47	2.0120688226287e-08	1.47431947658091e-07
GO.0043408.regulation.of.MAPK.cascade	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	33	2.0120688226287e-08	1.47431947658091e-07
GO.0019626.short.chain.fatty.acid.catabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	76	2.0120688226287e-08	1.47431947658091e-07
GO.0019394.glucarate.catabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	38	2.0120688226287e-08	1.47431947658091e-07
GO.0015988.energy.coupled.proton.transmembrane.transport..against.electrochemical.gradient	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	100	2.0120688226287e-08	1.47431947658091e-07
GO.1902222.erythrose.4.phosphate.phosphoenolpyruvate.family.amino.acid.catabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	43	2.0120688226287e-08	1.47431947658091e-07
GO.0070574.cadmium.ion.transmembrane.transport	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	55	2.0120688226287e-08	1.47431947658091e-07
GO.0036047.peptidyl.lysine.demalonylation	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	19	2.0120688226287e-08	1.47431947658091e-07
GO.0009107.lipoate.biosynthetic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	33	2.0120688226287e-08	1.47431947658091e-07
GO.0006384.transcription.initiation.from.RNA.polymerase.III.promoter	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	12	2.0120688226287e-08	1.47431947658091e-07
GO.0006406.mRNA.export.from.nucleus	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	14	2.0120688226287e-08	1.47431947658091e-07
GO.0042572.retinol.metabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	45	2.0120688226287e-08	1.47431947658091e-07
GO.0006531.aspartate.metabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	38	2.0120688226287e-08	1.47431947658091e-07
GO.0015757.galactose.transmembrane.transport	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	19	2.0120688226287e-08	1.47431947658091e-07
GO.0016571.histone.methylation	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	42	2.0120688226287e-08	1.47431947658091e-07
GO.0010974.negative.regulation.of.division.septum.assembly	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	8	2.0120688226287e-08	1.47431947658091e-07
GO.0015746.citrate.transport	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	14	2.0120688226287e-08	1.47431947658091e-07
GO.0018339.peptidyl.L.beta.methylthioaspartic.acid.biosynthetic.process.from.peptidyl.aspartic.acid	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	41	2.0120688226287e-08	1.47431947658091e-07
GO.0040033.negative.regulation.of.translation..ncRNA.mediated	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	40	2.0120688226287e-08	1.47431947658091e-07
GO.0015733.shikimate.transmembrane.transport	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	9	2.0120688226287e-08	1.47431947658091e-07
GO.0006572.tyrosine.catabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	20	2.0120688226287e-08	1.47431947658091e-07
GO.0009128.purine.nucleoside.monophosphate.catabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	39	2.0120688226287e-08	1.47431947658091e-07
GO.0046177.D.gluconate.catabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	26	2.0120688226287e-08	1.47431947658091e-07
GO.0000722.telomere.maintenance.via.recombination	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	31	2.0120688226287e-08	1.47431947658091e-07
GO.0033103.protein.secretion.by.the.type.VI.secretion.system	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	39	2.0120688226287e-08	1.47431947658091e-07
GO.0045859.regulation.of.protein.kinase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	54	2.0120688226287e-08	1.47431947658091e-07
GO.0061136.regulation.of.proteasomal.protein.catabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	31	2.0120688226287e-08	1.47431947658091e-07
GO.0043438.acetoacetic.acid.metabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	4	2.0120688226287e-08	1.47431947658091e-07
GO.0015751.arabinose.transmembrane.transport	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	28	2.0120688226287e-08	1.47431947658091e-07
GO.0019243.methylglyoxal.catabolic.process.to.D.lactate.via.S.lactoyl.glutathione	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	26	2.0120688226287e-08	1.47431947658091e-07
GO.0010595.positive.regulation.of.endothelial.cell.migration	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	55	2.0120688226287e-08	1.47431947658091e-07
GO.0046101.hypoxanthine.biosynthetic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	15	2.0120688226287e-08	1.47431947658091e-07
GO.0045947.negative.regulation.of.translational.initiation	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	18	2.0120688226287e-08	1.47431947658091e-07
GO.0031029.regulation.of.septation.initiation.signaling	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	2	2.0120688226287e-08	1.47431947658091e-07
GO.0035442.dipeptide.transmembrane.transport	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	28	2.0120688226287e-08	1.47431947658091e-07
GO.0030254.protein.secretion.by.the.type.III.secretion.system	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	25	2.0120688226287e-08	1.47431947658091e-07
GO.0002049.pyoverdine.biosynthetic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	14	2.0120688226287e-08	1.47431947658091e-07
GO.0030255.protein.secretion.by.the.type.IV.secretion.system	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	49	2.0120688226287e-08	1.47431947658091e-07
GO.0036049.peptidyl.lysine.desuccinylation	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	19	2.0120688226287e-08	1.47431947658091e-07
GO.0009139.pyrimidine.nucleoside.diphosphate.biosynthetic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	33	2.0120688226287e-08	1.47431947658091e-07
GO.0045116.protein.neddylation	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	1	2.0120688226287e-08	1.47431947658091e-07
GO.0006146.adenine.catabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	30	2.0120688226287e-08	1.47431947658091e-07
GO.0006506.GPI.anchor.biosynthetic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	36	2.0120688226287e-08	1.47431947658091e-07
GO.0015879.carnitine.transport	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	10	2.0120688226287e-08	1.47431947658091e-07
GO.0005981.regulation.of.glycogen.catabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	40	2.0120688226287e-08	1.47431947658091e-07
GO.0001514.selenocysteine.incorporation	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	35	2.0120688226287e-08	1.47431947658091e-07
GO.0015727.lactate.transport	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	59	2.0120688226287e-08	1.47431947658091e-07
GO.0008064.regulation.of.actin.polymerization.or.depolymerization	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	60	2.0120688226287e-08	1.47431947658091e-07
GO.1900151.regulation.of.nuclear.transcribed.mRNA.catabolic.process..deadenylation.dependent.decay	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	40	2.0120688226287e-08	1.47431947658091e-07
GO.0045852.pH.elevation	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	13	2.0120688226287e-08	1.47431947658091e-07
GO.1904263.positive.regulation.of.TORC1.signaling	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	17	2.0120688226287e-08	1.47431947658091e-07
GO.0009092.homoserine.metabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	23	2.0120688226287e-08	1.47431947658091e-07
GO.0046580.negative.regulation.of.Ras.protein.signal.transduction	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	37	2.0120688226287e-08	1.47431947658091e-07
GO.0006569.tryptophan.catabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	53	2.0120688226287e-08	1.47431947658091e-07
GO.0009080.pyruvate.family.amino.acid.catabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	42	2.0120688226287e-08	1.47431947658091e-07
GO.0006611.protein.export.from.nucleus	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	69	2.0120688226287e-08	1.47431947658091e-07
GO.0071577.zinc.ion.transmembrane.transport	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	45	2.0120688226287e-08	1.47431947658091e-07
GO.0018394.peptidyl.lysine.acetylation	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	60	2.0120688226287e-08	1.47431947658091e-07
GO.0042919.benzoate.transport	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	17	2.0120688226287e-08	1.47431947658091e-07
GO.0015756.fucose.transmembrane.transport	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	17	2.0120688226287e-08	1.47431947658091e-07
GO.0006528.asparagine.metabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	83	2.0120688226287e-08	1.47431947658091e-07
GO.0009146.purine.nucleoside.triphosphate.catabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	35	2.0120688226287e-08	1.47431947658091e-07
GO.0043953.protein.transport.by.the.Tat.complex	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	36	2.0120688226287e-08	1.47431947658091e-07
GO.0015887.pantothenate.transmembrane.transport	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	11	2.0120688226287e-08	1.47431947658091e-07
GO.0042574.retinal.metabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	39	2.0120688226287e-08	1.47431947658091e-07
GO.0001171.reverse.transcription	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	19	2.0120688226287e-08	1.47431947658091e-07
GO.0018160.peptidyl.pyrromethane.cofactor.linkage	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	28	2.0120688226287e-08	1.47431947658091e-07
GO.0000724.double.strand.break.repair.via.homologous.recombination	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	74	2.0120688226287e-08	1.47431947658091e-07
GO.0051470.ectoine.transport	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	4	2.0120688226287e-08	1.47431947658091e-07
GO.0015803.branched.chain.amino.acid.transport	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	55	2.0120688226287e-08	1.47431947658091e-07
GO.0046498.S.adenosylhomocysteine.metabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	35	2.0120688226287e-08	1.47431947658091e-07
GO.1903508.positive.regulation.of.nucleic.acid.templated.transcription	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	120	2.0120688226287e-08	1.47431947658091e-07
GO.0009176.pyrimidine.deoxyribonucleoside.monophosphate.metabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	70	2.0120688226287e-08	1.47431947658091e-07
GO.0097056.selenocysteinyl.tRNA.Sec..biosynthetic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	41	2.0120688226287e-08	1.47431947658091e-07
GO.0016075.rRNA.catabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	45	2.0120688226287e-08	1.47431947658091e-07
GO.0007189.adenylate.cyclase.activating.G.protein.coupled.receptor.signaling.pathway	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	10	2.0120688226287e-08	1.47431947658091e-07
GO.0006501.C.terminal.protein.lipidation	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	2	2.0120688226287e-08	1.47431947658091e-07
GO.0043090.amino.acid.import	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	18	2.0120688226287e-08	1.47431947658091e-07
GO.0031460.glycine.betaine.transport	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	34	2.0120688226287e-08	1.47431947658091e-07
GO.0036376.sodium.ion.export.across.plasma.membrane	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	23	2.0120688226287e-08	1.47431947658091e-07
GO.0006283.transcription.coupled.nucleotide.excision.repair	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	16	2.0120688226287e-08	1.47431947658091e-07
GO.0015740.C4.dicarboxylate.transport	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	54	2.0120688226287e-08	1.47431947658091e-07
GO.0006195.purine.nucleotide.catabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	66	2.0120688226287e-08	1.47431947658091e-07
GO.1903322.positive.regulation.of.protein.modification.by.small.protein.conjugation.or.removal	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	21	2.0120688226287e-08	1.47431947658091e-07
GO.0097052.L.kynurenine.metabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	22	2.0120688226287e-08	1.47431947658091e-07
GO.0006064.glucuronate.catabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	34	2.0120688226287e-08	1.47431947658091e-07
GO.0009202.deoxyribonucleoside.triphosphate.biosynthetic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	56	2.0120688226287e-08	1.47431947658091e-07
GO.0000162.tryptophan.biosynthetic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	69	2.0120688226287e-08	1.47431947658091e-07
GO.0018022.peptidyl.lysine.methylation	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	41	2.0120688226287e-08	1.47431947658091e-07
GO.0006776.vitamin.A.metabolic.process	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	39	2.0120688226287e-08	1.47431947658091e-07
