tax_id	domain	phylum	class	order	family	genus	species	
82847	Viruses	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Carnation vein mottle virus	
168135	Viruses	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Apium virus Y	
2583584	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. NCTC 11567	
1379702	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium sp. MB1	
565033	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Geoglobus	Geoglobus acetivorans	
76887	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Caldivirga	Caldivirga maquilingensis	
1720526	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	Marseillevirus	Golden Marseillevirus	
109663	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia endosymbiont of Drosophila mauritiana	
44935	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas venusta	
1930510	Viruses	NA	NA	NA	NA	NA	Posavirus sp.	
2560800	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Peribunyaviridae	Orthobunyavirus	Tensaw orthobunyavirus	
1732180	Viruses	NA	NA	NA	NA	NA	Sulfolobales Virus YNP2	
43687	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Metallosphaera	Metallosphaera sedula	
10571	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	NA	Bovine papillomavirus	
126738	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga sp. RQ7	
130327	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Atadenovirus	Ovine atadenovirus D	
1922435	Viruses	NA	NA	NA	NA	NA	Beihai mollusks virus 2	
49899	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus profundus	
28871	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Taterapox virus	
1457322	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Phlebovirus	Arrabida virus	
2494550	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseovarius	Roseovarius sp. MME-070	
985052	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta	Vulcanisaeta moutnovskia	
272774	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas alkaliphila	
2560565	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Peribunyaviridae	Orthobunyavirus	Lumbo orthbunyavirus	
2560568	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Roseolovirus	Macacine betaherpesvirus 9	
1914895	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Seunavirus	Cronobacter virus GAP31	
1147137	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Clostridium phage phi8074-B1	
330922	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter cryohalolentis	
195498	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. PCC 7117	
10372	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Roseolovirus	Human betaherpesvirus 7	
1136534	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Bacillus phage BCD7	
257463	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae	Cheravirus	Arracacha virus B	
2560685	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Otagovirus	Pseudomonas virus VCM	
2583530	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Thermosynechococcus	Thermosynechococcus sp. CL-1	
147712	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Rhinovirus B	
83986	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus	Methanoculleus bourgensis	
1204525	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Picardvirus	Streptomyces phage SV1	
233316	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas stellipolaris	
1434103	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina sp. WWM596	
676210	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. ATCC 43928	
2586643	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus sp. IOH1	
150340	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio antiquarius	
1527515	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Idiomarinaceae phage Phi1M2-2	
1573720	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. S49	
1442136	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Ectothiorhodospira	Ectothiorhodospira sp. BSL-9	
1685725	Viruses	NA	NA	NA	NA	NA	Lake Sarah-associated circular molecule 10	
35252	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Macavirus	Alcelaphine gammaherpesvirus 1	
97393	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Ferroplasmaceae	Ferroplasma	Ferroplasma acidarmanus	
1881022	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. 2114.2	
160233	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis	
112023	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Moineauvirus	Streptococcus virus 7201	
88387	Viruses	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	Mitovirus	Ophiostoma mitovirus 4	
2591635	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia endosymbiont of Carposina sasakii	
1923249	Viruses	NA	NA	NA	NA	NA	Hubei tetragnatha maxillosa virus 7	
1566990	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Streptococcus phage SpSL1	
1914194	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Dhakavirus	Escherichia virus JS10	
54077	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus barossii	
1911104	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Iflaviridae	NA	King virus	
1084719	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Bacillus virus G	
1913658	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Gelderlandvirus	Salmonella virus S16	
58290	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus veneficus	
930168	Viruses	Artverviricota	Revtraviricetes	Ortervirales	Caulimoviridae	Cavemovirus	Sweet potato collusive virus	
1687	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium coryneforme	
184117	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Thermoproteus	Thermoproteus uzoniensis	
2572087	Bacteria	Candidatus Saccharibacteria	NA	NA	NA	NA	Candidatus Saccharibacteria bacterium oral taxon 955	
1346829	Viruses	NA	NA	NA	Baculoviridae	Alphabaculovirus	Peridroma alphabaculovirus	
2093857	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Dysosmobacter	Dysosmobacter welbionis	
1917158	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas sp. RW2A1	
1838062	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Gordonia phage Blueberry	
2560336	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Thornevirus	Bacillus virus SP15	
2560334	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	NA	Bacillus virus Moonbeam	
1701826	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Streptococcus phage phiARI0462	
1701824	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Streptococcus phage phiARI0460-1	
1701828	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Streptococcus phage phiARI0468-2	
2283483	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Sulfurimonas	Sulfurimonas sp. CVO	
336486	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Avipoxvirus	Turkeypox virus	
948870	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Enterobacteria phage phi92	
950	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Neorickettsia	Neorickettsia risticii	
1126885	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Thermoanaerobacterium phage THSA-485A	
59893	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus peoriae	
10454	Viruses	NA	NA	NA	Baculoviridae	Alphabaculovirus	Spodoptera exigua multiple nucleopolyhedrovirus	
1955558	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	Marseillevirus	Noumeavirus	
1855875	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Spiribacter	Spiribacter roseus	
1932923	Viruses	Preplasmiviricota	Maveriviricetes	Priklausovirales	Lavidaviridae	Mavirus	Cafeteriavirus-dependent mavirus	
1980951	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Marthavirus	Arthrobacter virus Sonny	
2527997	Bacteria	Planctomycetes	NA	NA	NA	NA	Planctomycetes bacterium MalM14	
111874	Viruses	NA	NA	NA	Baculoviridae	Gammabaculovirus	Neodiprion sertifer nucleopolyhedrovirus	
2480175	Viruses	NA	NA	NA	NA	NA	Elicom virus 1	
1984775	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Abouovirus	Brevibacillus virus Davies	
979525	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Vibrio phage ICP1	
2029293	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	NA	Squirrelpox virus Berlin_2015	
1618238	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	NA	Avon-Heathcote Estuary associated circular virus 15	
1993859	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Wildcatvirus	Mycobacterium virus Wildcat	
1962301	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Aviadenovirus	Turkey aviadenovirus C	
1208308	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio neocaledonicus	
57705	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halomicrobium	Halomicrobium mukohataei	
46021	Viruses	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Paramecium bursaria Chlorella virus NY2A	
1173270	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. R1-43-08	
1173273	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. R2-37-08W	
1381464	Viruses	Kitrinoviricota	Alsuviricetes	Martellivirales	Closteroviridae	Ampelovirus	Blackberry vein banding-associated virus	
985782	Viruses	NA	NA	NA	Mimiviridae	NA	Moumouvirus	
1329402	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	NA	Eptesipox virus	
1910936	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Agatevirus	Bacillus virus Bobb	
1608090	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	NA	Taishun Tick Virus	
2257	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Natronomonas	Natronomonas pharaonis	
307444	Viruses	NA	NA	NA	Baculoviridae	Betabaculovirus	Erinnyis ello granulovirus	
293389	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus aerophilus	
1495331	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. WCS374	
142058	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Anaplasma	Anaplasma ovis	
2560486	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Wilnyevirus	Streptomyces virus BillNye	
2560482	Viruses	Preplasmiviricota	Tectiliviricetes	Kalamavirales	Tectiviridae	Gammatectivirus	Gluconobacter virus GC1	
407392	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Thermus phage phiYS40	
2665175	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. AM1(2019)	
1557034	Viruses	Preplasmiviricota	Maveriviricetes	Priklausovirales	Lavidaviridae	NA	Yellowstone Lake virophage 6	
1921554	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Seuratvirus	Escherichia virus Cajan	
1972639	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Alfalfa dwarf cytorhabdovirus	
1987509	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Alloherpesviridae	Batrachovirus	Ranid herpesvirus 3	
488142	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia sp. SCBI	
1448274	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Streptococcus phage K13	
1513212	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Iteradensovirus	Lepidopteran iteradensovirus 3	
2420313	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp. FDAARGOS_553	
1945561	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Mesoniviridae	Alphamesonivirus	Alphamesonivirus 3	
1945563	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Mesoniviridae	Alphamesonivirus	Alphamesonivirus 5	
2275	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Desulfurococcus	Desulfurococcus mucosus	
2277	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum islandicum	
307461	Viruses	NA	NA	NA	Baculoviridae	Alphabaculovirus	Apocheima cinerarium nucleopolyhedrovirus	
33992	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia rhipicephali	
1965384	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Kolesnikvirus	Erwinia virus Ea214	
1850906	Viruses	NA	NA	NA	Baculoviridae	Alphabaculovirus	Catopsilia pomona nucleopolyhedrovirus	
215743	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseovarius	Roseovarius mucosus	
187880	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus radiotolerans	
170861	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina lacustris	
2699180	Bacteria	Candidatus Saccharibacteria	NA	NA	NA	NA	Candidatus Saccharibacteria bacterium oral taxon 488	
2699183	Bacteria	Candidatus Saccharibacteria	NA	NA	NA	NA	Candidatus Saccharibacteria bacterium oral taxon 955	
129727	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Parapoxvirus	Bovine papular stomatitis virus	
2505977	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorussus	Halorussus sp. RC-68	
2215	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina vacuolata	
515320	Viruses	Artverviricota	Revtraviricetes	Ortervirales	Caulimoviridae	Caulimovirus	Lamium leaf distortion virus	
1560313	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Lactococcus phage WRP3	
1474867	Viruses	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	NA	Aureococcus anophagefferens virus	
1138383	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium paraintracellulare	
205899	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Cypovirus	Cypovirus 5	
1128151	Viruses	NA	NA	NA	Mimiviridae	Mimivirus	Mimivirus terra2	
1930304	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Picobirnaviridae	Picobirnavirus	Chicken picobirnavirus	
1655660	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae	NA	Microviridae Fen7895_21	
866790	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanothermobacter	Methanothermobacter sp. CaT2	
1660083	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Leptospirillum	Leptospirillum sp. Group II 'CF-1'	
882104	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanoregula	Methanoregula formicica	
1465751	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Chloriridovirus	Anopheles minimus irodovirus	
1622191	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Gordtnkvirus	Gordonia phage GordDuk1	
741091	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella sp. Y9602	
349106	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter sp. PRwf-1	
1940555	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Roseolovirus	Murine roseolovirus	
294382	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Bacillus phage BCJA1c	
1923631	Viruses	NA	NA	NA	NA	NA	Wenzhou picorna-like virus 44	
2035708	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	NA	Cherax quadricarinatus iridovirus	
2079575	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Aurantimicrobium	Aurantimicrobium sp. MWH-Uga1	
2177	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanohalophilus	Methanohalophilus halophilus	
2033844	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	Actinoplanes sp. SE50	
373996	Viruses	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Micromonas pusilla virus SP1	
70771	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum neutrophilum	
39444	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Oryzopoxvirus	Cotia virus	
1777491	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas sp. Mac1	
44822	Bacteria	Cyanobacteria	NA	Chroococcales	Microcystaceae	Microcystis	Microcystis viridis	
28109	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas nigrifaciens	
551531	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Tomato leaf curl Kerala virus	
1179664	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Betaentomopoxvirus	Mythimna separata entomopoxvirus	
1327993	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Cellulophaga phage phi39:1	
12336	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Clostridium phage c-st	
536453	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Prochlorococcus phage P-SSM3	
1493510	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Synechococcus phage ACG-2014e	
1636250	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Proteus phage vB_PmiM_Pm5461	
2560615	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Salovirus	Nordland virus	
41675	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Stygiolobus	Stygiolobus azoricus	
166056	Viruses	NA	NA	NA	Baculoviridae	Betabaculovirus	Epinotia aporema granulovirus	
1910937	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Agatevirus	Bacillus virus Bp8pC	
342949	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus sp. NA2	
1922596	Viruses	NA	NA	NA	NA	NA	Beihai picorna-like virus 51	
1327977	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	NA	Cellulophaga phage phi38:1	
754052	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	NA	Pseudoalteromonas phage pYD6-A	
754058	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Vibrio phage PWH3a-P1	
10266	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Capripoxvirus	Sheeppox virus	
2560422	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Schiekvirus	Enterococcus virus EFDG1	
382685	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Lactococcus phage Q54	
1316414	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp. HSIEG1	
2604537	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Altererythrobacter sp. BO-6	
311400	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus kodakarensis	
1898060	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Lymphocystivirus	Lymphocystis disease virus Sa	
2058396	Viruses	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Paris mosaic necrosis virus	
1406512	Archaea	Euryarchaeota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Methanomassiliicoccus	Candidatus Methanomassiliicoccus intestinalis	
1914019	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Schizotequatrovirus	Vibrio virus KVP40	
1498228	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Rhizobium phage vB_RleM_PPF1	
1667322	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Pseudoalteromonas phage Pq0	
444860	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Synechococcus phage S-SM2	
754075	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Vibrio phage 11895-B1	
754074	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Vibrio phage VBM1	
