"namespace"	"depth"	"name"
"GO:0009700"	"biological_process"	" 6"	"indole phytoalexin biosynthetic process"
"GO:0046931"	"biological_process"	" 6"	"pore complex assembly"
"GO:0009437"	"biological_process"	" 6"	"carnitine metabolic process"
"GO:0046718"	"biological_process"	" 6"	"viral entry into host cell"
"GO:0019087"	"biological_process"	" 6"	"transformation of host cell by virus"
"GO:0072149"	"biological_process"	" 6"	"glomerular visceral epithelial cell fate commitment"
"GO:0008655"	"biological_process"	" 6"	"pyrimidine-containing compound salvage"
"GO:0071281"	"biological_process"	" 6"	"cellular response to iron ion"
"GO:0001765"	"biological_process"	" 6"	"membrane raft assembly"
"GO:0022898"	"biological_process"	" 6"	"regulation of transmembrane transporter activity"
"GO:0031222"	"biological_process"	" 6"	"arabinan catabolic process"
"GO:0021785"	"biological_process"	" 6"	"branchiomotor neuron axon guidance"
"GO:0006779"	"biological_process"	" 6"	"porphyrin-containing compound biosynthetic process"
"GO:0046836"	"biological_process"	" 6"	"glycolipid transport"
"GO:0071359"	"biological_process"	" 6"	"cellular response to dsRNA"
"GO:0009251"	"biological_process"	" 6"	"glucan catabolic process"
"GO:0048846"	"biological_process"	" 6"	"axon extension involved in axon guidance"
"GO:0008360"	"biological_process"	" 6"	"regulation of cell shape"
"GO:0051081"	"biological_process"	" 6"	"nuclear envelope disassembly"
"GO:0010967"	"biological_process"	" 6"	"regulation of polyamine biosynthetic process"
"GO:0098586"	"biological_process"	" 6"	"cellular response to virus"
"GO:0090650"	"biological_process"	" 6"	"cellular response to oxygen-glucose deprivation"
"GO:0042158"	"biological_process"	" 6"	"lipoprotein biosynthetic process"
"GO:0009101"	"biological_process"	" 6"	"glycoprotein biosynthetic process"
"GO:0051873"	"biological_process"	" 6"	"killing by host of symbiont cells"
"GO:0031388"	"biological_process"	" 6"	"organic acid phosphorylation"
"GO:0008154"	"biological_process"	" 6"	"actin polymerization or depolymerization"
"GO:0006014"	"biological_process"	" 6"	"D-ribose metabolic process"
"GO:0006904"	"biological_process"	" 6"	"vesicle docking involved in exocytosis"
"GO:0010469"	"biological_process"	" 6"	"regulation of signaling receptor activity"
"GO:0033501"	"biological_process"	" 6"	"galactose homeostasis"
"GO:0009809"	"biological_process"	" 6"	"lignin biosynthetic process"
"GO:0071222"	"biological_process"	" 6"	"cellular response to lipopolysaccharide"
"GO:0006760"	"biological_process"	" 6"	"folic acid-containing compound metabolic process"
"GO:0050891"	"biological_process"	" 6"	"multicellular organismal water homeostasis"
"GO:0009234"	"biological_process"	" 6"	"menaquinone biosynthetic process"
"GO:0009267"	"biological_process"	" 6"	"cellular response to starvation"
"GO:0085029"	"biological_process"	" 6"	"extracellular matrix assembly"
"GO:0035046"	"biological_process"	" 6"	"pronuclear migration"
"GO:0036500"	"biological_process"	" 6"	"ATF6-mediated unfolded protein response"
"GO:0061844"	"biological_process"	" 6"	"antimicrobial humoral immune response mediated by antimicrobial peptide"
"GO:1903442"	"biological_process"	" 6"	"response to lipoic acid"
"GO:0097252"	"biological_process"	" 6"	"oligodendrocyte apoptotic process"
"GO:2000379"	"biological_process"	" 6"	"positive regulation of reactive oxygen species metabolic process"
"GO:0019628"	"biological_process"	" 6"	"urate catabolic process"
"GO:2000345"	"biological_process"	" 6"	"regulation of hepatocyte proliferation"
"GO:2001020"	"biological_process"	" 6"	"regulation of response to DNA damage stimulus"
"GO:0006027"	"biological_process"	" 6"	"glycosaminoglycan catabolic process"
"GO:0072577"	"biological_process"	" 6"	"endothelial cell apoptotic process"
"GO:0070483"	"biological_process"	" 6"	"detection of hypoxia"
"GO:0015772"	"biological_process"	" 6"	"oligosaccharide transport"
"GO:0055013"	"biological_process"	" 6"	"cardiac muscle cell development"
"GO:0005985"	"biological_process"	" 6"	"sucrose metabolic process"
"GO:0009909"	"biological_process"	" 6"	"regulation of flower development"
"GO:0042438"	"biological_process"	" 6"	"melanin biosynthetic process"
"GO:0042811"	"biological_process"	" 6"	"pheromone biosynthetic process"
"GO:0150093"	"biological_process"	" 6"	"amyloid-beta clearance by transcytosis"
"GO:0009744"	"biological_process"	" 6"	"response to sucrose"
"GO:0031000"	"biological_process"	" 6"	"response to caffeine"
"GO:0061166"	"biological_process"	" 6"	"establishment of endoplasmic reticulum localization involved in endoplasmic reticulum polarization at cell division site"
"GO:1901216"	"biological_process"	" 6"	"positive regulation of neuron death"
"GO:0038195"	"biological_process"	" 6"	"urokinase plasminogen activator signaling pathway"
"GO:0044062"	"biological_process"	" 6"	"regulation of excretion"
"GO:0002439"	"biological_process"	" 6"	"chronic inflammatory response to antigenic stimulus"
"GO:0033566"	"biological_process"	" 6"	"gamma-tubulin complex localization"
"GO:0071277"	"biological_process"	" 6"	"cellular response to calcium ion"
"GO:0035924"	"biological_process"	" 6"	"cellular response to vascular endothelial growth factor stimulus"
"GO:0002480"	"biological_process"	" 6"	"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent"
"GO:1902021"	"biological_process"	" 6"	"regulation of bacterial-type flagellum-dependent cell motility"
"GO:0010629"	"biological_process"	" 6"	"negative regulation of gene expression"
"GO:0097186"	"biological_process"	" 6"	"amelogenesis"
"GO:0010608"	"biological_process"	" 6"	"posttranscriptional regulation of gene expression"
"GO:0038154"	"biological_process"	" 7"	"interleukin-11-mediated signaling pathway"
"GO:0006696"	"biological_process"	" 7"	"ergosterol biosynthetic process"
"GO:0007344"	"biological_process"	" 7"	"pronuclear fusion"
"GO:0009731"	"biological_process"	" 7"	"detection of sucrose stimulus"
"GO:0015709"	"biological_process"	" 7"	"thiosulfate transport"
"GO:0000045"	"biological_process"	" 7"	"autophagosome assembly"
"GO:0042203"	"biological_process"	" 7"	"toluene catabolic process"
"GO:0032287"	"biological_process"	" 7"	"peripheral nervous system myelin maintenance"
"GO:0016540"	"biological_process"	" 7"	"protein autoprocessing"
"GO:0050913"	"biological_process"	" 7"	"sensory perception of bitter taste"
"GO:0033355"	"biological_process"	" 7"	"ascorbate glutathione cycle"
"GO:2000740"	"biological_process"	" 7"	"negative regulation of mesenchymal stem cell differentiation"
"GO:0019388"	"biological_process"	" 7"	"galactose catabolic process"
"GO:0009103"	"biological_process"	" 7"	"lipopolysaccharide biosynthetic process"
"GO:0030166"	"biological_process"	" 7"	"proteoglycan biosynthetic process"
"GO:1904589"	"biological_process"	" 7"	"regulation of protein import"
"GO:0019853"	"biological_process"	" 7"	"L-ascorbic acid biosynthetic process"
"GO:0042448"	"biological_process"	" 7"	"progesterone metabolic process"
"GO:0044860"	"biological_process"	" 7"	"protein localization to plasma membrane raft"
"GO:0009992"	"biological_process"	" 7"	"cellular water homeostasis"
"GO:1903038"	"biological_process"	" 7"	"negative regulation of leukocyte cell-cell adhesion"
"GO:1990613"	"biological_process"	" 7"	"mitochondrial membrane fusion"
"GO:0006631"	"biological_process"	" 7"	"fatty acid metabolic process"
"GO:0010731"	"biological_process"	" 7"	"protein glutathionylation"
"GO:0006821"	"biological_process"	" 7"	"chloride transport"
"GO:0035493"	"biological_process"	" 7"	"SNARE complex assembly"
"GO:0015749"	"biological_process"	" 7"	"monosaccharide transmembrane transport"
"GO:0006304"	"biological_process"	" 7"	"DNA modification"
"GO:0006094"	"biological_process"	" 7"	"gluconeogenesis"
"GO:1990173"	"biological_process"	" 7"	"protein localization to nucleoplasm"
"GO:0043065"	"biological_process"	" 7"	"positive regulation of apoptotic process"
"GO:0031496"	"biological_process"	" 7"	"positive regulation of mating type switching"
"GO:0006144"	"biological_process"	" 7"	"purine nucleobase metabolic process"
"GO:0043523"	"biological_process"	" 7"	"regulation of neuron apoptotic process"
"GO:0000041"	"biological_process"	" 7"	"transition metal ion transport"
"GO:0072112"	"biological_process"	" 7"	"glomerular visceral epithelial cell differentiation"
"GO:2001022"	"biological_process"	" 7"	"positive regulation of response to DNA damage stimulus"
"GO:0097214"	"biological_process"	" 7"	"positive regulation of lysosomal membrane permeability"
"GO:0033108"	"biological_process"	" 7"	"mitochondrial respiratory chain complex assembly"
"GO:0000723"	"biological_process"	" 7"	"telomere maintenance"
"GO:0043922"	"biological_process"	" 7"	"negative regulation by host of viral transcription"
"GO:0006310"	"biological_process"	" 7"	"DNA recombination"
"GO:0070929"	"biological_process"	" 7"	"trans-translation"
"GO:0048208"	"biological_process"	" 7"	"COPII vesicle coating"
"GO:0032498"	"biological_process"	" 7"	"detection of muramyl dipeptide"
"GO:0019310"	"biological_process"	" 7"	"inositol catabolic process"
"GO:0010813"	"biological_process"	" 7"	"neuropeptide catabolic process"
"GO:0070059"	"biological_process"	" 7"	"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress"
"GO:0033077"	"biological_process"	" 7"	"T cell differentiation in thymus"
"GO:0046944"	"biological_process"	" 7"	"protein carbamoylation"
"GO:0015706"	"biological_process"	" 7"	"nitrate transport"
"GO:0071397"	"biological_process"	" 7"	"cellular response to cholesterol"
"GO:0015856"	"biological_process"	" 7"	"cytosine transport"
"GO:0032925"	"biological_process"	" 7"	"regulation of activin receptor signaling pathway"
"GO:0034517"	"biological_process"	" 7"	"ribophagy"
"GO:0005986"	"biological_process"	" 7"	"sucrose biosynthetic process"
"GO:0007234"	"biological_process"	" 7"	"osmosensory signaling via phosphorelay pathway"
"GO:1901371"	"biological_process"	" 7"	"regulation of leaf morphogenesis"
"GO:0019065"	"biological_process"	" 7"	"receptor-mediated endocytosis of virus by host cell"
"GO:0006396"	"biological_process"	" 7"	"RNA processing"
"GO:0015689"	"biological_process"	" 7"	"molybdate ion transport"
"GO:0009902"	"biological_process"	" 7"	"chloroplast relocation"
"GO:0015031"	"biological_process"	" 7"	"protein transport"
"GO:0046549"	"biological_process"	" 7"	"retinal cone cell development"
"GO:0035694"	"biological_process"	" 7"	"mitochondrial protein catabolic process"
"GO:0031581"	"biological_process"	" 7"	"hemidesmosome assembly"
"GO:0042549"	"biological_process"	" 7"	"photosystem II stabilization"
"GO:0010749"	"biological_process"	" 7"	"regulation of nitric oxide mediated signal transduction"
"GO:0007472"	"biological_process"	" 7"	"wing disc morphogenesis"
"GO:0098671"	"biological_process"	" 7"	"adhesion receptor-mediated virion attachment to host cell"
"GO:0007549"	"biological_process"	" 7"	"dosage compensation"
"GO:1900426"	"biological_process"	" 7"	"positive regulation of defense response to bacterium"
"GO:0044696"	"biological_process"	" 7"	"killing by virus of host cell by post-segregational killing"
"GO:1904823"	"biological_process"	" 7"	"purine nucleobase transmembrane transport"
"GO:0032006"	"biological_process"	" 7"	"regulation of TOR signaling"
"GO:0051260"	"biological_process"	" 7"	"protein homooligomerization"
"GO:0005990"	"biological_process"	" 7"	"lactose catabolic process"
"GO:0046474"	"biological_process"	" 7"	"glycerophospholipid biosynthetic process"
"GO:1901106"	"biological_process"	" 7"	"tetracenomycin C biosynthetic process"
"GO:0048741"	"biological_process"	" 7"	"skeletal muscle fiber development"
"GO:0050691"	"biological_process"	" 7"	"regulation of defense response to virus by host"
"GO:0035617"	"biological_process"	" 7"	"stress granule disassembly"
"GO:0033591"	"biological_process"	" 7"	"response to L-ascorbic acid"
"GO:1903670"	"biological_process"	" 7"	"regulation of sprouting angiogenesis"
"GO:0052039"	"biological_process"	" 7"	"modification by symbiont of host cytoskeleton"
"GO:0006817"	"biological_process"	" 7"	"phosphate ion transport"
"GO:0003081"	"biological_process"	" 7"	"regulation of systemic arterial blood pressure by renin-angiotensin"
"GO:0006071"	"biological_process"	" 7"	"glycerol metabolic process"
"GO:0001569"	"biological_process"	" 7"	"branching involved in blood vessel morphogenesis"
"GO:0043686"	"biological_process"	" 7"	"co-translational protein modification"
"GO:0034138"	"biological_process"	" 7"	"toll-like receptor 3 signaling pathway"
"GO:2000049"	"biological_process"	" 7"	"positive regulation of cell-cell adhesion mediated by cadherin"
"GO:0071477"	"biological_process"	" 7"	"cellular hypotonic salinity response"
"GO:0030223"	"biological_process"	" 7"	"neutrophil differentiation"
"GO:0000316"	"biological_process"	" 7"	"sulfite transport"
"GO:0048790"	"biological_process"	" 7"	"maintenance of presynaptic active zone structure"
"GO:1900035"	"biological_process"	" 7"	"negative regulation of cellular response to heat"
"GO:0007172"	"biological_process"	" 7"	"signal complex assembly"
"GO:0010020"	"biological_process"	" 7"	"chloroplast fission"
"GO:0051258"	"biological_process"	" 7"	"protein polymerization"
"GO:1901796"	"biological_process"	" 7"	"regulation of signal transduction by p53 class mediator"
"GO:0051224"	"biological_process"	" 7"	"negative regulation of protein transport"
"GO:0002548"	"biological_process"	" 7"	"monocyte chemotaxis"
"GO:0034214"	"biological_process"	" 7"	"protein hexamerization"
"GO:0007616"	"biological_process"	" 7"	"long-term memory"
"GO:0042884"	"biological_process"	" 7"	"microcin transport"
"GO:0019722"	"biological_process"	" 7"	"calcium-mediated signaling"
"GO:0046167"	"biological_process"	" 7"	"glycerol-3-phosphate biosynthetic process"
